Date,News Title
1/15/2021,"Tesla losing ground in Europe should trouble investors, strategist says"
1/18/2021,"In challenge to Tesla, Chinese electric carmaker Xpeng releases autonomous features for highway driving"
1/28/2021,Tesla shows off updated design for Model S
2/6/2021,Tesla founders Martin Eberhard and Marc Tarpenning talk about the early days and bringing on ...
2/6/2021,Founders Martin Eberhard and Marc Tarpenning tell the story of the early days at Tesla ...
2/8/2021,El-Erian sees Tesla’s bitcoin move as a game changer for investors
2/11/2021,Elon Musk’s brother Kimbal sells $25 million worth of Tesla shares
2/19/2021,"JD Power says Lexus is most dependable auto brand, ranks Tesla 30th out of 33"
2/23/2021,Tesla suffers its biggest fall since September 2020
2/26/2021,Fisker CEO says the EV startup is trying to do more than just take customers ...
3/6/2021,"Time to add to Tesla shares in latest Nasdaq sell-off, trader says"
3/6/2021,Tesla closes below $600 for the first time since December — here’s what’s weighing the ...
3/8/2021,"Buffett cut Apple, Baron trimmed Tesla: Billionaire market lessons on tech and growth stock selling"
3/11/2021,Tesla’s China-made Model Y takes off despite holiday car sales slump
3/12/2021,"Fire broke out at Tesla factory in Fremont, California"
3/15/2021,Hundreds of Tesla workers test positive for Covid
3/15/2021,Elon Musk has officially been made the ‘Technoking of Tesla’
3/19/2021,Why Tesla faces an uphill battle in India
3/25/2021,"‘You can now buy a Tesla with bitcoin,’ CEO Elon Musk said. But it could ..."
3/30/2021,U.S. safety agency says it will gather information on Tesla crash with truck in New ...
4/5/2021,"Tim Cook drops some hints on Apple’s car plans, shares what he thinks of Elon ..."
4/6/2021,Goldman Sachs picks Tesla and 5 other stocks to play the electric vehicle boom
4/14/2021,Tesla executive says data collected from its cars in China is stored in China
4/16/2021,"Tesla, ex-engineer settle lawsuit over Autopilot source code"
4/20/2021,Tesla CEO Elon Musk says Autopilot was not enabled in fatal Texas crash
7/2/2021,Here’s what analysts are expecting from Tesla’s Q2 delivery numbers
7/2/2021,"Tesla delivers 201,250 vehicles in second quarter"
7/3/2021,"Tesla deliveries, and company investigates fire in new ‘Model S Plaid’"
7/3/2021,Tesla Model S Plaid reportedly catches fire in Pennsylvania
7/6/2021,Bitcoin drop hangs on Tesla balance sheet
7/8/2021,Tesla shares lower since reporting Q2 deliveries
7/8/2021,Tesla will face increased scrutiny in Chinese market: Morgan Stanley analyst
7/22/2021,Tesla to open charging stations to other EVs
7/24/2021,Trading Nation: Tesla set to report earnings on Monday — Here’s what to watch
7/26/2021,Tesla and more: Goldman Sachs names 10 electric vehicle stocks to buy right now
7/26/2021,"Johnson: There’s a potential miss in the offing when Tesla reports Q2 results, due to ..."
7/27/2021,"Tesla needs to make the most of European market, says analyst"
7/27/2021,Former Tesla board member on three things to watch in the EV space
7/27/2021,"Tesla beats by a wide margin, on track for Model Y in 2021"
7/27/2021,Lesko: Creating a more stable earnings environment at Tesla may not be a bad way ...
7/27/2021,"Why this investor is underweight FANG, Tesla stocks"
7/27/2021,"If Tesla can get to the tangential businesses, market cap could remain ‘very significant’: Analyst"
7/27/2021,"The upside for Tesla in the second half of 2021 could be substantial, says investor"
7/28/2021,How Tesla shrugged off a $23 million bitcoin loss last quarter: CNBC After Hours
7/28/2021,Here’s how Tesla boosted profits with production changes
7/29/2021,"Here are Thursday’s biggest analyst calls of the day: McDonald’s, Facebook, Tesla, Robinhood & more"
8/4/2021,Tesla dominates EV charging infrastructure across America: CNBC After Hours
8/5/2021,"Here are Thursday’s biggest analyst calls of the day: Apple, Tesla, Robinhood, Walmart, AMC & ..."
8/9/2021,Tesla reportedly mandates masks at its Nevada battery factory
8/9/2021,"Tesla faces stiff competition in China, says Bernstein’s Toni Sacconaghi"
8/10/2021,"Stocks making the biggest moves midday: Tesla, Coinbase, Tyson Foods and more"
8/12/2021,Watch CNBC’s full interview with short-seller Carson Block on his Tesla shorts
8/16/2021,U.S. opens safety probe into Tesla autopilot crashes
8/17/2021,Tesla shares fall as U.S. opens probe into Tesla’s autopilot system
8/17/2021,Tesla shares down 5 percent following investigation announcement
8/17/2021,Tesla autopilot investigation will set precedent: Former Ford CEO
8/17/2021,"Watch CNBC’s full interview with former Ford CEO on Tesla, autos"
12/15/2021,"Stocks making the biggest moves midday: Beyond Meat, AMC, Tesla and more"
12/21/2021,"Here are Tuesday’s biggest analyst calls: Nvidia, Micron, SolarEdge, Nike, Tesla and more"
12/22/2021,Tesla’s Musk says he sold ‘enough stock’; slams California for ‘overtaxation’
12/23/2021,"Stocks making the biggest moves midday: Tesla, CarMax, BlackBerry and more"
12/30/2021,"Stocks making the biggest moves midday: Victoria’s Secret, Tesla, Didi and more"
12/31/2021,CNBC’s Lora Kolodny explains the impact of Tesla’s Model S and Model 3 recalls
12/31/2021,"Best trades on CNBC Thursday: Why investors should be bullish on Tesla, Apple, and Microsoft, ..."
12/31/2021,USC law professor explains what Tesla’s recalls mean for autonomous driving
1/1/2022,"Oppenheimer analyst Rusch breaks down 2022 EV outlook, Tesla’s growing competition and more"
1/4/2022,"Tesla’s delivery numbers in Q4 were fantastic, says Jon Najarian"
1/4/2022,"Best trades on CNBC Monday: Cramer’s take on Tesla’s stock surging, pros’ health care and ..."
1/4/2022,"Tesla’s deliveries are ‘impressive,’ says Roth Capital’s Craig Irwin"
1/18/2022,"Here are Tuesday’s biggest analyst calls of the day: Apple, Tesla, Nike, SoFi, Six Flags ..."
1/18/2022,Here’s what Dan O’Dowd believes is wrong with Tesla’s self-driving software
7/13/2022,"Here are Wednesday’s biggest analyst calls: Amazon, Apple, Tesla, Netflix, Twitter, Snowflake & more"
7/22/2022,"Tesla dumps bitcoin, and a former Coinbase manager charged with insider trading: CNBC Crypto World"
7/25/2022,"Jim Cramer breaks down shares of Tesla, Snap and Alphabet"
4/21/2023,Meta tops Tesla’s market cap as investors reward profit over growth
2/28/2024,"It’s time to get rid of the ‘Magnificent Seven’ moniker, according to Wolfe Research"
3/22/2024,"Consumers in general haven’t bought into the idea of the electric future, says WSJ’s Tim ..."
1/7/2020,China could be the ‘swing factor’ for Tesla’s stock as first Model 3 cars roll ...
2/19/2020,Tesla is popping again and has already topped the most bullish analyst 12-month price forecast
2/25/2020,Tesla shares tumble on coronavirus concerns
3/10/2020,Tesla shares plummet as cheap oil and coronavirus challenge electric car and solar sales
3/11/2020,"Tesla loses a manufacturing director who helped the company tackle seat and Model 3 production, ..."
3/13/2020,Tesla reportedly sends employees back to US from Germany ahead of Trump travel ban
3/17/2020,"Tesla begins Model Y deliveries, meeting expectations for the crossover SUV"
3/19/2020,"Tesla will take temperatures of Fremont factory employees and hand out masks, internal email says"
3/20/2020,Tesla suspending production at Bay Area factory amid coronavirus outbreak
3/26/2020,"Two Tesla employees test positive for COVID-19, internal email says"
3/31/2020,"Tesla Gigafactory employee tests positive for COVID-19, says internal memo"
4/8/2020,Tesla will slash employee pay and furlough employees
4/11/2020,Tesla furloughs hit half of US sales and delivery employees
4/15/2020,"Tesla shares rise as Goldman initiates with ‘buy’ rating, sees rally above $800"
4/28/2020,Tesla cancels plans to bring workers back to US car plant this week
4/29/2020,Tesla board members must now rely on Elon Musk to pay legal expenses
4/30/2020,Tesla rises as company ekes out a Q1 profit
4/30/2020,Tesla delays Semi production and deliveries until 2021
5/1/2020,Tesla shares tank after Elon Musk tweets the stock price is ‘too high’
5/2/2020,Tesla tells furloughed workers to expect a week or more of unemployment
5/7/2020,Tesla reportedly halts car production at Chinese factory
5/10/2020,"Tesla prepared to move out of California amid fight over factory shutdown, Musk tweets"
5/11/2020,Tesla says it will resume operations. Here is the company’s plan to bring employees back ...
5/11/2020,Mnuchin says he agrees with Elon Musk and California should let Tesla make cars again
5/14/2020,"Tesla HR to employees: ‘Choose not to work, it may impact your unemployment benefits’"
5/15/2020,Tesla factory inspected by Fremont Police as authorities give green light to gradual reopening
5/22/2020,Tesla returns to ‘normal operations’ at U.S. car and battery factories — read the email ...
5/23/2020,Ark Invest CEO: Why we’ve sold Tesla despite our long-term bull case
6/13/2020,"Tesla safety boss tries to calm factory workers, some are concerned about lax coronavirus precautions"
6/15/2020,"As Tesla falls on downgrades, investors should consider buying the dip: Traders"
6/19/2020,"Tesla: ‘Wait for the inevitable pullback’ to buy, trader says"
7/2/2020,Elon Musk congratulates Tesla employees ahead of Q2 deliveries report
7/10/2020,Tesla appears poised to electrify the S&P 500
7/14/2020,"Piper Sandler’s super bullish Tesla report with $2,300 target even makes Elon Musk say ‘Wow’"
7/15/2020,German court rules that Tesla misled consumers on Autopilot and Full Self Driving
7/15/2020,Morgan Stanley’s Tesla analyst explains the stocks he would rather own
7/15/2020,"BlackRock’s Rieder sold some Tesla, says it’s time to take chips off in some high-fliers"
7/29/2020,"Morgan Stanley raises Tesla ‘bull case’ target to $2,500, but still keeps underweight rating"
8/6/2020,"With Nasdaq trading above 11,000, stocks like Tesla have run too far, too fast, analysts ..."
8/11/2020,Lucid challenges Tesla with a luxury EV sedan that has a record 517 miles of ...
8/25/2020,"Apple and Tesla have long-term upside after stock splits, Jim Cramer says"
8/27/2020,"Tesla could ‘run the world,’ but its shares are in a bubble right now, Miller ..."
9/2/2020,Credit Suisse says four major factors were driving Tesla shares higher
9/2/2020,Tesla and Apple shares fall following big runs sparked by stock splits
9/7/2020,"Tesla could be the most dangerous stock on Wall Street, investment researcher says"
9/9/2020,"Tesla is a long-term buy that’s ‘just getting started,’ says investor that cut stake amid ..."
9/10/2020,Electric vehicle start-up Lucid unveils Air sedan to take on Tesla
11/18/2020,Index provider ‘baffled’ at how to add a company of Tesla’s size to the S&P ...
11/18/2020,Tesla is finally joining the S&P 500 — Here’s what six experts say they’re watching
11/18/2020,Tesla is joining the S&P 500. What Cramer and five others see ahead for the ...
11/18/2020,"Tesla rises after Morgan Stanley finally upgrades to buy, says company on verge of ‘profound’ ..."
11/19/2020,Tesla reached an all-time high on Thursday
12/1/2020,These stocks that hedge funds hate like Tesla and Nio are among the market’s biggest ...
12/2/2020,Kelly Evans: We’re all buying Tesla at the highs
12/5/2020,Tesla CEO Elon Musk has told friends and associates he plans to move to Texas
12/19/2020,"Tesla jumps 6% in heavy volume ahead of S&P 500 entry, stock then falls a ..."
12/23/2020,Jim Cramer explains how Tesla changed the way we look at stocks
12/28/2020,Wells Fargo’s top predictions for 2021 include a warning for Tesla investors
1/4/2021,Chinese electric car company Nio doubles deliveries in 2020 as local competition ramps up for ...
1/9/2021,Here’s what Nio’s first sedan to rival Tesla in China looks like
1/26/2021,Chinese electric carmaker Xpeng rolls out autonomous highway driving features in challenge to Tesla
1/28/2021,"Tesla earnings miss on bottom line, but revenues come in higher than estimates"
1/28/2021,"Facing challenges from Apple, Tesla is ‘definitely’ overvalued: Analyst"
2/5/2021,"Ford, General Motors stocks lead Tesla’s in 2021. What two traders are watching"
2/5/2021,"Indonesia, world’s biggest nickel producer, says it received an investment proposal from Tesla"
2/9/2021,Tesla purchases $1.5 billion in bitcoin — Here’s what could happen next
2/11/2021,GM has no interest in following Tesla and investing in bitcoin
2/15/2021,Tesla to set up electric car manufacturing unit in southern India
2/20/2021,Ark Invest’s Cathie Wood on bitcoin ETF prospects and Tesla’s billion-dollar investment
2/24/2021,"Bitcoin falls after Yellen warning, and Tesla drops nearly 13% — Here’s what investors are ..."
2/25/2021,"Charlie Munger doesn’t know what’s worse: Tesla at $1 trillion or bitcoin at $50,000"
3/9/2021,ARK’s Cathie Wood on why she’s even more confident in Tesla
5/14/2021,Bitcoin falls after Tesla stops accepting the cryptocurrency as payment
5/18/2021,"Stocks making the biggest moves midday: Hostess Brands, AT&T, Tesla & more"
5/18/2021,What Loup Ventures’ Gene Munster thinks of shorting Tesla’s stock
5/18/2021,This investor doesn’t agree with Michael Burry’s bet against Tesla
5/19/2021,‘The Big Short’ investor is now betting against Tesla: CNBC After Hours
5/19/2021,Michael Burry of ‘The Big Short’ is betting against Tesla
5/20/2021,Trading Nation: Tesla is down more than 30 percent from its highs — Where it ...
5/21/2021,Morgan Stanley’s Adam Jonas on Tesla shares dropping amid crypto volatility
5/21/2021,Morgan Stanley’s Adam Jonas on Tesla and growing competition from Ford and GM
5/21/2021,Elon Musk says Tesla eyeing Russia as a potential production hub
5/21/2021,Tesla Superchargers to be used at new UK electric vehicle hub
5/24/2021,Tesla bear Gordon Johnson explains his price target of $67 per share
5/24/2021,Tesla bear Gordon Johnson on company’s outlook in China
5/25/2021,"Tesla will be biggest beneficiary from U.S. stimulus, says WFC analyst"
5/25/2021,Cramer’s lightning round: Dump shares of Nio and buy Tesla instead
5/25/2021,Cramer’s lightning round: ‘You should be in Tesla’ instead of Nio
6/2/2021,JPMorgan says buy puts in flagging momentum stocks like Tesla
6/4/2021,"Tesla looks primed for a rebound, trader says. Two ways to play the pullback"
6/8/2021,Top analyst Toni Sacconaghi on Apple’s outlook and Tesla exec departure
6/11/2021,Tesla to introduce its Model S ‘Plaid’
6/11/2021,Top analyst Toni Sacconaghi on what he thinks the Model S Plaid means for Tesla
6/11/2021,Here’s what the Tesla Model S Plaid could mean for the carmaker
6/12/2021,Tesla begins deliveries of new Model S Plaid
6/16/2021,Tesla shares fall despite buy call — Two traders on whether now is the time ...
6/24/2021,Why Joe Terranova just bought Tesla shares
6/26/2021,"Tesla to ‘recall’ nearly 300,000 China-made Model 3 and Model Y vehicles"
6/28/2021,"Tesla to recall 285,000 vehicles in China"
7/1/2021,Wedbush’s Dan Ives on what he expects from Tesla’s Q2 delivery numbers
11/8/2021,"Chinese auto giant Geely launches electric truck, its rival to Tesla’s Semi"
11/11/2021,"Watch CNBC’s Jim Cramer discuss Rivian’s IPO, Tesla’s dip, Roblox earnings and more"
11/13/2021,"Stocks making the biggest moves midday: Tesla, Lordstown Motors, Warby Parker and more"
11/16/2021,"It’s quite clear that Tesla’s one of the winners from Covid, says NYU’s Aswath Damodaran"
11/17/2021,An electric vehicle analyst makes the case against Tesla’s market valuation
11/19/2021,Chinese Tesla rival Xpeng unveils its new G9 electric SUV
11/23/2021,Tesla’s electric vehicles sweep California’s massive auto market
11/25/2021,"Best trades on CNBC Wednesday: Cathie Wood on Bitcoin, Zoom Video and Tesla, and the ..."
11/30/2021,"Stocks making the biggest moves midday: Twitter, Moderna, Merck, Tesla and more"
12/7/2021,"10 of Jim Cramer’s favorite growth stocks, including Tesla and Affirm"
12/7/2021,Tesla’s Elon Musk sounds ‘like a big automaker’ now: WSJ’s Tim Higgins
12/8/2021,"Here are Wednesday’s biggest analyst calls: Tesla, Netflix, GameStop, Dave & Buster’s, Amazon & more"
12/9/2021,"Tesla, bitcoin, growth stocks? Here’s what market bubbles are still looming"
6/17/2022,"Jim Cramer breaks down shares of Amazon, Twitter, Tesla and more"
6/24/2022,"Tesla share price target cut to $1,200 at Morgan Stanley"
6/24/2022,"Tesla, Microsoft, and FedEx are some of today’s top stock picks for investors: Pro Market ..."
7/6/2022,"Tesla, Nvidia, and Roblox are some of today’s stocks: Pro Market Movers July 5"
3/22/2024,Retail traders are bailing on 3 of the hottest AI plays in the stock market ...
3/22/2024,"Retail investors are hungry for Reddit options trading, Public CEO says"
3/22/2024,Why a small China-made EV has global auto execs and politicians on edge
4/5/2024,China’s Nio to expand battery swap services to gain an edge on EV infrastructure
11/27/2019,Tesla Cybertruck tug-of-war with a Ford F-150 is high stakes and highly unlikely
12/24/2019,Morgan Stanley analyst who missed the Tesla comeback sticks by call that it will drop ...
12/31/2019,"Tesla Shanghai reportedly making 1,000 cars per week"
1/1/2020,US traffic safety agency launches probe of fatal Tesla Model S crash
1/2/2020,There’s a new biggest bull on Tesla and he thinks the stock is going to ...
1/8/2020,"Tesla’s hitting new highs, and Jim Cramer is ‘dumbfounded’ that it hasn’t gone higher"
1/9/2020,US safety agency opens probe into fatal Tesla Model 3 crash in Indiana
1/14/2020,Jefferies and Deutsche increase Tesla price targets as analysts expect a strong 2020 performance
1/15/2020,"Tesla going to over $6,000 per share, says money manager who originally predicted $4,000"
1/21/2020,Tesla blasts customer complaints of sudden unintended acceleration as ‘completely false’
1/22/2020,"Tesla’s market cap closes above $100 billion for the first time, setting Elon Musk up ..."
1/23/2020,"Jim Cramer calls Tesla a ‘tech company,’ says 2020 is its ‘breakout year’"
1/25/2020,Senator asks Tesla to rebrand its Autopilot feature because it can confuse drivers
1/30/2020,"Elon Musk says Tesla won’t raise capital, will focus on lowering cost of batteries"
1/30/2020,Tesla short sellers lose more than $1.5 billion in one day as stock skyrockets on ...
1/30/2020,"Cramer praises Elon Musk for a ‘magnificent’ quarter, compares Tesla stock to Netflix and Amazon"
1/31/2020,"Elon Musk rips Tesla analysts, says individual investors ‘have better insights’ than Wall Street"
2/4/2020,Tesla investor Ron Baron sees $1 trillion in revenue in 10 years — and that ...
2/4/2020,Cramer sees Tesla worth twice the combined market cap of GM and Ford — it ...
2/5/2020,Saudi Arabia fund dumped nearly all of its Tesla shares in the fourth quarter before ...
2/5/2020,"Making the fundamental case for Tesla at $900 and one day... $7,000"
2/5/2020,Tesla shares crater 17% after coronavirus delays Model 3 deliveries
2/7/2020,Tesla passes Apple as No. 1 holding on SoFi as young investors rush into surging ...
2/7/2020,Investors urged to beware of the Tesla ‘fear of missing out’ mania
2/8/2020,Tesla seems expensive at these prices even when valuing it like a high-growth tech stock
2/10/2020,Tesla’s wild trading continues as stock rises above $800 again before retreating
2/14/2020,"Larry Ellison is helping Elon Musk spur demand for new Tesla stock with ‘token purchase,’ ..."
2/15/2020,Here’s how the pros are trading Tesla and its wild moves
2/18/2020,"Morgan Stanley raises its ‘bull case’ on Tesla to $1,200"
2/18/2020,Tesla’s biggest bull says Wall Street skepticism is ‘a wonderful wall of worry’
2/26/2020,"Tesla, Panasonic will reportedly stop joint solar cell production at Gigafactory 2 in Buffalo"
3/5/2020,Tesla delivered cars to customers in China with lower-performance Autopilot hardware than promised
3/14/2020,Tesla stock drops despite monster market rally
3/18/2020,Tesla factory is still open for business as Musk tells employees ’I will personally be ...
4/2/2020,"Tesla could help make lithium ion batteries for ventilators to help fight COVID-19, says ResMed ..."
5/9/2020,"Tesla is not cleared to reopen US factory, local officials say"
5/10/2020,Tesla files complaint in federal court claiming ‘no rational basis’ for factory shutdown
5/11/2020,Tesla Model 3 sales in China plunge 64% in April despite electric car market recovery
5/12/2020,"California Gov. Newsom says he didn’t know Tesla reopened its factory, defying coronavirus orders"
5/13/2020,Tesla workers describe precautions inside factory as Musk and officials continue to fight over reopening
5/14/2020,Some Tesla factory employees say they’re being pressured to return to work
5/21/2020,Tesla drops lawsuit against California’s Alameda County over coronavirus restrictions
6/9/2020,Tesla investor Ron Baron expects exponential growth for Elon Musk’s car company and SpaceX
6/23/2020,"Morgan Stanley thinks Tesla at $1,000 is ignoring the risks, stock set to plunge"
6/30/2020,Tesla stock is up more than 4000% since its debut 10 years ago
9/12/2020,"‘Investors will go to other indices’ after the S&P 500′s Tesla snub, market analyst says"
9/17/2020,Ford’s making its electric F-150 a serious work truck in bid to set it apart ...
9/23/2020,Why Deutsche Bank’s Emmanuel Rosner upgrades Tesla after Battery Day
9/23/2020,Tesla CEO Elon Musk touted new tech at ‘Battery Day’—Here’s what he said
10/14/2020,"Ron Baron, who made billions investing in Tesla, thinks SpaceX ’has a chance to be ..."
10/22/2020,"Tesla isn’t stuck in a ‘zero-sum game’ like other carmakers, Jefferies analyst says"
10/23/2020,"Tesla ‘left the old-school automakers in the dust,’ Jim Cramer says"
10/26/2020,"Tesla is reportedly shipping 7,000 made-in-China cars to Europe"
11/4/2020,Elon Musk says Tesla was ‘about a month’ from bankruptcy during Model 3 ramp
11/18/2020,"U.S. utilities, Tesla, Uber create lobby group for electric vehicle industry to boost sales"
12/3/2020,Apple and Tesla are among Morgan Stanley’s top ‘secular growth’ stock ideas for 2021
12/3/2020,Cramer on Goldman Sachs taking Tesla to Street high of $780
12/8/2020,Tesla to sell $5 billion in stock ‘from time to time’
12/12/2020,"Stocks making the biggest moves midday: Tesla, Nio, Airbnb, Disney & more"
12/14/2020,Historic stock market volume is likely this week as Tesla goes into the S&P 500
12/21/2020,Why this equities pro is bearish on Tesla as it joins the S&P 500
12/21/2020,Tesla shares are more volatile than most S&P 500 stocks
12/21/2020,Two equities pros make the bull and bear case for investing in Tesla
12/21/2020,Loup Ventures’ Munster: It’s important to put Tesla stock rise into context
12/21/2020,Cramer: Tesla is the first non-traditional tech stock that could move the market
12/22/2020,"Tesla is a ‘disruptive technology vendor, not a mere automotive company,’ says Wedbush’s Dan Ives"
1/9/2021,"Stocks making the biggest moves midday: Tesla, Plug Power, U.S. Steel, Chipotle & more"
1/12/2021,"Stocks making the biggest moves midday: Nio, Tesla, Roku, Lululemon & more"
1/13/2021,Tesla takes another step toward launching in India
3/22/2021,"Cramer weighs in on Cathie Wood’s $3,000 price target for Tesla"
3/23/2021,"Stocks making the biggest moves midday: Tesla, Kansas City Southern, Sunrun and more"
3/24/2021,Elon Musk says customers can buy a Tesla with bitcoin
3/25/2021,Josh Brown discusses whether it’s smart for Tesla to allow bitcoin transactions
3/29/2021,"Here are Monday’s biggest analyst calls of the day: Amazon, Netflix, Credit Suisse, Tesla & ..."
4/2/2021,"Tesla delivers 184,800 vehicles in Q1 2021"
4/5/2021,"Tesla Q1 deliveries reported 184,800 vs. 173,000 estimate"
4/5/2021,China is a linchpin to Tesla bull story: Dan Ives
4/5/2021,Loup Venture’s Gene Munster on Tesla crushing first-quarter delivery estimates
4/5/2021,Tesla’s 2% growth is not transformational: GLJ Research’s Johnson
4/6/2021,"Stocks making the biggest moves midday: Tesla, AMC Entertainment, Charles Schwab and more"
4/6/2021,Tesla shares jump after record Q1 deliveries
4/6/2021,Tesla shares surge after record first-quarter deliveries
4/10/2021,Former Tesla CTO JB Straubel tackles battery recycling with Redwood Materials
4/10/2021,"Inside Redwood Materials, former Tesla CTO’s effort to recycle batteries for rare components"
4/12/2021,ETF Spotlight: Tesla gets an upgrade and moves consumer goods higher
4/13/2021,"Stocks making the biggest moves midday: Tesla, Nuance Communications, Uber and more"
4/14/2021,Chinese Tesla rival Xpeng Motors launches sedan with new driverless features as EV race heats ...
4/16/2021,Mercedes-Benz unveils new flagship EQS electric sedan to take on Tesla
4/19/2021,No one was driving in Tesla crash that killed two men in Texas: Report
4/20/2021,Fatal Tesla crash in Texas believed to be driverless
4/20/2021,"Tesla system not aggressive enough in ensuring drivers are engaged, says Consumer Reports’ Friedman"
4/20/2021,Cyclical stocks are driving the market to new highs while momentum plays like Tesla and ...
4/20/2021,Elon Musk says autopilot wasn’t enabled during Tesla crash in Texas
4/22/2021,"LiDAR maker Luminar hires Tesla and Intel veterans, sending stock higher"
4/22/2021,"Citi hikes Tesla earnings estimates, but still sees big drop in the stock ahead"
4/24/2021,Tesla reports earnings Monday. Traders share what to expect
4/26/2021,"Tesla has several ways to generate revenue, analyst says"
4/26/2021,Delivery guidance is most important factor of Tesla earnings: Wedbush’s Dan Ives
4/27/2021,Tesla and Google are set to report earnings — What Wall Street expects to see
4/27/2021,Tesla fans check out Chinese rivals as company faces scrutiny
4/27/2021,"‘Tesla is egregiously overvalued,’ says analyst"
4/27/2021,"Q1 margins likely weak, but investors will look past, says Tesla analyst"
4/27/2021,Tesla and Alphabet are set to report earnings — what Wall Street expects to see
4/27/2021,Former Tesla board member on earnings and China competition
4/27/2021,Tesla beats top and bottom line in Q1
4/27/2021,"Stocks making the biggest moves after the bell: Tesla, Snap, GameStop & more"
4/27/2021,Higgins: Tesla is still the company to beat in the EV space
4/27/2021,Tesla earnings show ‘definitional growth story’: Loup Ventures’ Munster
4/27/2021,Dan Niles on Tesla earnings and the names he’s watching
4/27/2021,Dan Niles explains why he shorted Tesla despite loving EV space
4/28/2021,"Stocks making the biggest moves midday: Tesla, Crocs, UBS & more"
4/28/2021,Tesla stock slumps despite record quarter: CNBC After Hours
5/8/2021,"Cathie Wood talks about her top disruptive ideas, including Netflix and Tesla"
5/11/2021,"Tesla, GM and Visa among the ‘Memorial Day trade’ stocks to play, Jim Cramer says"
5/12/2021,"Stocks making the biggest moves midday: Roblox, Palantir, Tesla, Virgin Galactic & more"
5/13/2021,Tesla suspends use of bitcoin as payment over environmental concerns
10/4/2021,Missed out on Tesla? Wall Street analysts name their top EV stocks for this quarter
10/4/2021,"Here are Monday’s analyst calls of the day: Wendy’s, Southwest Airlines, Tesla, Boeing, Amazon & ..."
10/8/2021,Previewing Tesla’s 2021 shareholder meeting
10/8/2021,Watch CNBC’s full interview with Canaccord’s Dorsheimer on Tesla’s upcoming shareholder meeting
10/8/2021,Here are key takeaways from Tesla’s annual investor meeting
10/8/2021,"Jim Cramer on September jobs report, Tesla’s move to Texas and more"
10/12/2021,"Here are Tuesday’s biggest analyst calls of the day: Tesla, Alphabet, Caterpillar, DraftKings & more"
10/16/2021,"Earnings are the big catalyst for stocks in the week ahead, as Tesla and Netflix ..."
10/19/2021,Kelly Evans: The lure of Tesla
10/20/2021,This is what one global automotive analyst will be looking for in Tesla’s Q3 results
10/21/2021,This analyst’s Tesla’s price target is $150 with a ‘neutral’ rating
10/21/2021,Tesla’s solid Q3 beat on both the top and bottom lines
10/21/2021,Canaccord’s Jed Dorsheimer says Tesla numbers strong across the board
10/21/2021,"Stocks making the biggest moves after hours: IBM, CSX, Tesla, Lam Research & more"
10/21/2021,CFRA’s Garrett Nelson breaks down Tesla’s record quarterly results
10/21/2021,Tesla’s unit growth is insufficient to match valuation: GLJ’s Johnson
10/21/2021,Needham’s Raj Gill breaks down Tesla’s strong Q3 earnings
10/22/2021,"Stocks making the biggest moves midday: IBM, Tesla, Crocs, Digital World Acquisition and more"
10/24/2021,Chinese EV maker Xpeng launches upgraded semi-autonomous driving features in a challenge to Tesla
10/25/2021,"Here are Monday’s biggest analyst calls of the day: Disney, Amazon, Tesla, Microsoft & more"
10/25/2021,"Dow, S&P 500 close at records ahead of Big Tech earnings, Tesla jumps 12% to ..."
10/26/2021,Watch CNBC’s full interview with Wedbush’s Dan Ives on Tesla’s new market cap
10/26/2021,"The best trades on CNBC Monday: Facebook, Alphabet, Tesla and more"
10/26/2021,NTSB chair on why Tesla’s self-driving technology is ‘misleading’
10/28/2021,"Here are Thursday’s biggest analyst calls of the day: Apple, Boeing, Tesla, Ford, GM, Uber ..."
10/29/2021,"Stocks making the biggest moves midday: Ford, eBay, Apple, Tesla, Merck and more"
10/30/2021,"Best trades on CNBC Friday: Cramer’s energy pick, Tesla’s $2 trillion growth prediction, Apple, and ..."
11/2/2021,"Jim Cramer discusses Tesla’s Hertz deal, Paypal and more"
5/13/2022,"‘Musk has to focus on Tesla the stock, not just the Twitter deal,’ says Margins’ ..."
5/16/2022,"Here are Monday’s biggest analyst calls: Tesla, SoFi, Target, Netflix, Boeing, Cigna, Nio & more"
5/20/2022,"Cisco, Tesla, and Ally are some of today’s stocks: Pro Market Movers May 19"
6/4/2022,"Tesla, Apple, and Netflix are some of today’s stocks: Pro Market Movers June 3"
3/11/2024,A ‘$28 trillion opportunity’: Ark Invest reveals its top AI plays right now
4/5/2024,"Poor resale values of EVs threaten adoption, warn some experts"
11/23/2019,Tesla’s plan to leave the auto industry behind on in-car infotainment
11/24/2019,"Elon Musk says Tesla has received 200,000 orders for its Cybertruck despite botched debut"
12/5/2019,"Tesla promises Roadster owners dedicated service advisors, technicians and repair centers"
12/9/2019,"A Tesla on Autopilot rear-ended a parked police car, renewing safety concerns"
12/13/2019,Tesla loses its third general counsel in the last year
12/14/2019,"Tesla’s Musk says solar, energy storage will grow faster than electric cars, and there’s some ..."
12/17/2019,Tesla puts up tents to hide its ‘solar test house’ in California
1/1/2020,US auto safety agency to probe fatal Tesla crash in Los Angeles
1/3/2020,"Tesla tops Wall Street estimates with a record 112,000 vehicle deliveries in fourth quarter"
1/8/2020,"With Tesla at all-time highs, Cramer and other pros see more runway"
1/13/2020,Tesla stock closes at an all-time high over $524
