summary,label,final_score
"Elon R. Musk: Dieselgate has really shined a spotlight on the whole emissions testing process. So I would expect the car companies toaccelerate their plans for electric vehicles, which is great, and there might be some near-term benefit toTesla. But I mean, thus far, we haven't actually seen it, but there may be one.Ryan J. BrinkmanJP Morgan Chase & Co, Research DivisionOkay, great. And then, just last question. I understand that deliveries for the Model X initially are clearlya function of how many you can build, given your large backlog of orders. But in trying to estimate whatdemand might look like, more medium to long term, is there anything more that you can say now or that can be shared about the",positive,0.66108638048172
"We are seeing a slight increase in the lease take rate in North America. That increase has been fully consumed or taken up by our bank leasing partners rather than Tesla directleasing. So there's nothing deep or significant that we are seeing in that trend. And then, just in terms of the dynamics around leasing. Are you seeing any real meaningful changes interms of overall lease take rates? Or a change in ownership kind of dynamics at this point? Our next question comes from the line of Colin Rusch with Oppenheimer.Colin William RuschOppenheimer & Co. Inc., Research DivisionCan you talk a little bit about the acceleration in the ramp of the Gigafactory? And when do you think, we might see cells out of the factory and into cars?",neutral,0.8314965963363647
"Elon R. Musk: CapEx spend forwhat we are achieving, in my mind, has been really efficient in the industry. Deepak Ahuja: Our ending inventory at Q4 is going to be no different than what we have had a few quarters back. So it's still a fairly good level to support all our -- all of our marketing and sales andservice activities. I think I've answered thequestions fully. Yes, go ahead. Our next question comes from the line of Brian Johnson with Barclays.Brian Arthur JohnsonBarclays PLC, Research DivisionYes, kind of 3 quick questions, or 2 quick ones, one more philosophical. First, again, on the 4Q, you talkedabout building up finished goods inventory. We don't have the file numbers yet, but for the last quarterproduction outpaced deliveries.",positive,0.7025125920772552
"Elon R. Musk: This is an asset-intensive business, and the key here, in terms of a dollar [ph] investment, ishow efficient we are with that capital. We certainly believe in capital efficiency and getting better with thatover time. But we also believe that companies build value by doing hard things, not outsourcing thosehard things to other people because, then, they deserve the value.Deepak Ahuja: We're still -- yes, absolutely. We are continuing to increase on that efficiency interms of CapEx dollars per unit of production. Elon: It's worth noting that Deepak spent a huge part of his career at Ford, so you have a good basisfor comparison.",positive,0.6189232468605042
"Elon Musk: I think, in the long term, there's probably close to $100,000 a year -- sorry, 100,000 vehicles a year of Sdemand. In some ways, that's sort of what creates itand creates the...Elon R. Musk: It's what creates the opportunity for us to ramp much faster.Jeffrey B. Straubel:Exactly. Elon, last timeon the call, you threw out some pretty big numbers for energy storage. So could you just talk about what backsup those numbers? Elon: I mean, I think it's just basically, as we mature in various markets around in the world, then, sort of thequestion's how long does it take to mature in these markets? Some markets are a lot harder to solvethan others.",neutral,0.5517086088657379
"Elon R. Musk: Just because energy itself is a commodity, it doesn'tmean that the ways that you create it are the same. And the storage technologies and how well they'reintegrated and how plug-and-play they are for customers to just use them to solve problems and do thatvery quickly is quite different amongst all the different people trying to address this.Benjamin Joseph KalloRobert W. Baird & Co. Incorporated, Research DivisionGot it. And then, on the margins on the X volume?Elon Musk: I think they're going to be comparable to the S over time. But it's -- it'll -- but it is important tobear in mind that the S is a much more mature product, and so we've been in production with the S for 3years.Deepak AhujaChief Financial OfficerWhich is what we indicated in the letter.",neutral,0.6833117306232452
"Elon Musk, J.B. Straubel, our CTO; CFO,Jason Wheeler; and Jon McNeill, President of Global Sales, Service and Delivery. During the call, we will discuss our business outlook and make forward-looking statements. These arebased on our predictions and expectations as of today. Actual events or results could differ from these statements due to a number of risks and uncertainties, including those mentioned in our most recent Form 10-Q filed withthe SEC. The call is being webcast by Tesla Motors, Inc. (NASDAQ: TSLA) Jeffrey Evanson, VP of Investor Relations, will host the call. The webcast is available at the same link as this webcast.",neutral,0.8538844883441925
"In Switzerland, we outsold -- the Model S outsold the Mercedes S-Class, the BMW 7 Series,Porsche Panamera and the Audi 8 combined. And in Germany, weoutsold the Porsche Panamera. I mean, this is even in placesthat have no incentives. So that's, I think, quite interesting. We also have far fewer salesoutlets than our competitors. Essentially, there's a lot of degrees of freedom that we are not exercisingthat we could, in theory, exercise.Jason, do you want to add anything?Jason S. Wheeler, former Chief Financial Officer. Thanks, Elon. First of all, I look forward to working with everybody. I'm super excited tobe here, as excited as I was on the first day I walked through the door.",positive,0.8704997599124908
"The other big piece here is we had an E&O write-off, excess and obsolescence. This is a result of betterproduction control and inventory management systems that we put in place. The place is moving reallyfast, and we took some time, Elon talked about this in Q2 on the earnings call during the shutdown,putting better systems in place to track this. So we shouldn't be in thisposition again. And there's some real steps thatwe're taking as a company to get ourselves to net cash flow positive for the year...Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product Architect.Jason S. WheelerFormer Chief Financial Officer and profitability.",neutral,0.5696463286876678
"Tesla is approximatelydoubling its cumulative sales every year. We started to see some of this in Q4. It will continue. We're also gettingto a point where we have operating leverage in the business. We'll continue to aggressively manage ourgrowth in expenses. And then finally, and I walk around and I'm on this every day, is a relentless focus onautomotive unit cost reductions. So that's my mandate. Again, I'm happy to be here. And Elon, if you've got nothing else, we go to Q&A.Jeff EvansonVice President of Investor RelationsAll right. Latiff, let's take the first question, please.Elon R. Musk: I just think that's pretty exciting and unusual.",positive,0.8166152536869049
"Elon R. Musk: It does track to finished goods inventory. Basically, it's a finished goods loan. So it's not a single currency. And we foundthat the appetite with lenders is very strong for the ABL because it is a finished product that's going to a known customer.Brian Arthur Johnson: But it sounds like you could draw -- even if inventory, finished goods Inventory, was flat, you could -- couldyou still draw on it? Or does it have to track to a direct increase infinished goods inventory? Elon Musk: Yes. It grows with the inventory balance...",neutral,0.6441180109977722
"Elon Musk: We're outahead of it, and we're getting really good reception and conversion from customers. We're excited about the next generation of Tesla, which is an Autopilot-equipped car. Jeff Straubel: We haven't seen any immediate impacts from the ToxicSubstances Control Act that passed through the Congress in December. The materials we're using at the Gigafactory are not particularly toxic substances. And the trade-in values in the market are significantlyabove our residual reserves on the cars, which gives us some flexibility in terms of our financingpartners offering very attractive monthly payments and loan terms because the cars are holding value at a much higher rate than we thought.",positive,0.8602618277072906
"The Gigafactory have 0 toxic output. There's really noemission -- no air emissions and the raw materials are largely base metals and things like that. They're...Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectYes.Jeffrey B. StraubelChief Technology OfficerYes, it's -- so in terms of large industrial factories,. It's an incredibly clean one. In terms -- there's reallynoemission. No air emissions. And the raw Materials are largely Base metals and Things Like That.",positive,0.5678762197494507
"Elon R. Musk: We have a lot of talentedpeople that join Tesla all the time. Jim Keller is an indicator of that, and just some will get a bit morepress than others. The talent level that's joining Tesla is really incredible. It's -- withregards to the latter part of your question, we just -- no comment, yes.Adam Michael JonasMorgan Stanley, Research DivisionOkay. And then just a follow-up. Is there anything preventing themagazines from gaining access to the early vehicles, the Model Xs, conducting a full road test of thevehicle? And if there is, when can we expect kind of some of the first reviews do you think?",positive,0.714489609003067
"Elon R. Musk: seals are a bane. We had a lot of issues with obviously secondary seat. We've now in-sourced that capability. Yes, we really don't see any fundamental issues. I thinkwe feel confident of hitting 1,000 a week certainly towards the mid to end of Q2. And then for the exactmix, I mean, I think we need to see how customers react when both cars are in the showrooms, and thenwe'll adjust accordingly. But we expect the combined delivery number average over the year of 1,600 to1,800 per week.Emmanuel RosnerCLSA Limited, Research DivisionOkay. So it sounds like it's basically mostly behind you. So as we move forward into the year, so you'retalking about this Model X production rate of1,000 vehicles a week in Q2, is that an exit rate? Or is thatan average for Q2? And can you just more generally give us how you see the overall mix for theyear of Sversus",neutral,0.5997181831735534
"Elon R. Musk: We are seeing dramatic improvements in reliabilityand reductions in servicing needs. And then the other piece, you talked about CapEx and how can it be down. Well,we made a bulk of the investments that we need for Model X in 2015. So in '16, we're going to continue toinvest, but we'll really, towards the back half of the year, start to see some initial investment in Model 3. We'll continue to invest in the Gigafactory to get to where we want to be with production there. The car continues to be more and more reliable. So thatreduces our warranty, and that actually has a cash impact when the cars show up less at the servicecenters. We need to be very diligent about how we grow operating costs, certainly. We're getting better at our manufacturing processes, and there's lots of ways to dothat. Sothat is certainly a big piece of it, too.",positive,0.5848456472158432
"Elon R. Musk: The overall market for SUVs and sedans is roughlythe same. So there are -- globally, it's split almost 50-50. And so the X is kind of like half of our volume. And thenwe'll continue to expand the service center, the retail locations and the Supercharger network as well. Butthere's a lot of the big pieces that we needed to spend in CapEx to get to where we are today were spentin the past, yes.Jason S. Wheeler:Absolutely. And the only other last thing I would add, too, is we've had a significant run-up investmentover the last couple of years. Now it's time to absorb that and look for just greater capital efficiency.Colin LanganUBS Investment Bank, Research DivisionGot it. And just one final question. Can you just remind us if we're -- areyou still on track for storage of 400 million to 500 million this year and 2 to 5 next",neutral,0.5852534472942352
"Production started off as planned in the Gigafactory in Q4. Deliveries are on track,and we're starting shipments of Powerwalls and Powerpacks worldwide. So from an execution point of view, I think we feelreally good with where we're at. It's just it's early days to predict how exactly that exponential growth isgoing to really integrate. We feelreallyGood about that. We're growing out the salesoperations, and the sales teams are on their work. And we're going to continue to invest in the business and the team.",positive,0.8910454211440277
"Our next question comes from the line of Patrick Archambault of Goldman Sachs. Patrick, can you just tell us, what is the current run rate of Xproduction, where we stand today towards the middle of February? And can we talk a little bit about howyou get to that ramp? I mean, it sounds like 1,000 is the target that would obviously mathematically getyou to think about half your production. So that's pretty much full ramp, but it seems like that's a prettybig distance from where you are now. And maybe we can walk through the pieces that gets you there interms of training employees, getting the supply base in order, getting some of the quality issues resolved. Elon, I don't think we want to comment with that level of granularity but -- because unless peopleactually understand how production works, they will reach incorrect conclusions.",neutral,0.6898661256748047
"Elon R. Musk: There is no way for Nevada to lose. The way that Nevadaset up the incentive structure is it is a no-lose proposition for them. So they did an awesome job on behalf of the state. That was the primary reason for Nevada over other options. And that -- I believe thatthis decision is bearing fruit because we are seeing it move at a very good pace. The House Always Wins, which is true, andso -- anyway, it's really annoying to see this stuff misrepresented in the press. I mean, essentially, like I wrote a blog about this, there is no ways for Nevadato lose. And so they did a great job on their behalf. And I'm very proud of them.",positive,0.7460161745548248
"Musk: Our view of planned -- we don't plan to obsolete things. We just relentlessly makethings better. For example, for the S, there's an average of 20 improvements per week. Most of theseare little tiny nuance things that most people wouldn't notice. That's why I say when people say, well, when should they buy Model S, like what model year, it's likewe don't really have model years. We keep improving the car. If you want to wait until the car stopsimproving, you'll be waiting forever.John Joseph MurphyBofA Merrill Lynch, Research Division.",neutral,0.4616663455963135
"The Model 3, being a sedan, is about 20%lighter than -- and actually quite a bit less complex to manufacture than the Model S. The Model S wasreally the first car we ever made ourselves. So it was -- we were designing to make it work as opposedto designing it from ease of manufacturing. And then we expect, through economies of scale and just general design improvements, to get another30% improvement. So that's where the 50% improvement comes relative to the S. So sort of 35k versus70k of 3 versus S is the way to think about the difference. And our default plan, as we've done in the past,is that the initial sales are relatively highly optioned versions of the car.",neutral,0.6040531098842621
"$1billion is a nice comfort level. And you see we're starting to make the moves on the ABL, and it's to giveourselves more flexibility there. And then just reiterate a comment I made at the very beginning, cash isking, and I'm walking around collecting it.Jeffrey B. StraubelChief Technology OfficerMaybe just quickly on the Panasonic piece. They continue to be an excellent partner in the project. AndI think you've seen probably in the recent months some additional statements from them with ongoingcapital commitments. Those are kind of happening in the right sequence. So things are going as well as we couldhope there.",positive,0.8526182174682617
"If we back out the 16,000 for Q1, it looks like about 23,000 per quarter for Q3 -- or Q2 through Q4,which it seems like you should be there with production given the Model X expectations and the Model Sproduction expectations as well. And then can you comment on what you're seeing for overall demand in the China market? Andthen what markets do you expect to move into next with which [indiscernible] and how that ramp will go?Elon R. Musk: China is not a huge market for us and hasn't been historically. It is something we expect in the longterm will be a big market and ultimately, probably our biggest market.",neutral,0.7188933193683624
"Elon Musk: We're trying to decide whether we should show all the cards or keep a few cards close to the vest. Ihaven't made the decision yet. Can you talk about what we should expect at the launch event at the end of March?Elon R. Musk Co-Founder, Chairman, Chief Executive Officer and Product Architect: Yes, we're trying not to reveal too much. I haven't made a decision yet, but we're going to be very careful with what we do with the information we have. We don't want to give too much away.",neutral,0.8526960909366608
"Elon R. Musk: If you want the sort of ultimate machine, you'd really want to get the Model S. But theModel 3 will be a great car.Jeffrey B. Straubel: Maybe also just as an anecdote, there was a lot of concern when we launched the X aboutcannibalization of Model S demand. And we actually saw just the opposite, which was the increasedinterest and awareness and just customer engagement actually drove higher Model S sales even as theX was launched.Rod Avraham LacheDeutsche Bank AG, Research DivisionYes, yes, it makes sense. And I was hoping just on the financial side, can you give us just a little bit of asense of how challenging it would be -- it will be to get to that 25% Model X gross margin? And can youcomment at all on how you're expecting for the overall company gross margins would look this year?",positive,0.6861714422720184
"The Chevy Bolt is going to go on sale at the end of this year, so that'll be a full yearthat it's on sale before Model 3 arrives. Do you think, again, that these are very different customers? If you're comparing to an Audi A4, forexample, are people still going to be attracted to the Model 3 even though they'll have that option on themarket quite a while before the Model3 arrives?Elon R. Musk: I would sort of point you to the market share of large luxury vehicles or large premiumsedan sales in the U.S. that I talked about earlier in the call. We're currently outsell everyone in thatcategory and had a 51% market growth last year where everyone else declined and the market as a wholedeclined.",neutral,0.6832739412784576
"Elon R. Musk: The demand is very strong. We'reup significantly over 2014 in the same period. And for both -- for S and X, we -- both the order rate onS and the conversion rate to orders on X has been very strong, and we're not seeing that impact at thispoint in time across really all of our markets, both domestic and international. And as we mentioned,there's a bunch of stores opening that -- in markets where we really haven't had a store or any kind ofmeaningful store. I mean, our store in Manhattan, you basically need to be shown like almost to find it.So unless you hunt us down, you won't find the store. So that'skind of what we're doing.",neutral,0.5237267464399338
"Elon Musk, Tesla Chairman and CEO, and J.B. Straubel, our CTO; CFO Jason Wheeler; andJon McNeill, President of Global Sales, Service and Delivery, will be on the call. The conference call is being recorded. Mr. Jeff Evanson, Vice President of Investor Relations, would like to introduce the company's webcast. The call will also include forward-looking statements, which are based on our predictions and expectations as of today. As a reminder, this conference isbeing recorded. For confidential support, call the National Suicide Prevention Lifeline at 1-800-273-8255 or visit www.suicidepreventionlifeline.org.",neutral,0.7546047866344452
"I think in terms of what matters in the future, I think that's the most significant thing. And that is going to be the primary focus of Tesla is how do we get super good at makinglarge, complex objects. So that's -- I feel very confident in us achieving thatgoal. And with the increase in ramp, we do feel comfortable affirming the 80,000 to 90,000 deliveries this year.And let's see, finally, I'd like to sort of thank Greg Reichow, who was our head of production, fortremendous contribution over the last 5 years. Greg is still -- contrary to some media reports, Greg isstill at Tesla. He's still with the company, and he's helping with the transition to some newleadership. And we have some, I Think, exciting announcements coming in the next -- possibly in thenextfew weeks about additions to the Tesla management team on the productions side.",positive,0.8851598798017578
"Elon Musk: With Model 3, we're beingincredibly rigorous about ensuring that we don't have anything that isn't really necessary to make a verycompelling version 1 of the car. We also have a much tighter feedback loop between design engineering,manufacturing engineering and production. No element of Model 3 can be approved unlessmanufacturing has said that this is easy to manufacture and that the risks associated with manufacturingit is low. There are many ways to skin a cat, and it's remarkable how you can achieve the same objectivewith a hugely varying degree of difficulty. The end result is the same, but the difficulty is considerably more significant fromone to the other.",neutral,0.5131751894950867
"The date we are setting with suppliers to get to a volume productioncapability with the Model 3 is July 1 next year. The reason is that even if 99% of the internally produced items andsupplier items are available on July 1, we still cannot produce the car. So in order for us to be confident of achieving volume production of Model 3by late 2017, we actually have to set a date of mid-2017 and really hold people's feet to the fire internallyand externally. So as a rough guess, I would saywe would aim to produce 100,000 to 200,000 Model 3s in second half ofnext year. That's my expectationright now. If you place your order now,there's a high probability you will actually receive your car in 2018.",neutral,0.6698207557201385
"Elon R. Musk: I think we've got an excellent team at Tesla in production. And there's -- we'readding world-class aces in production with each passing week. It is a huge advantage to have the most --I mean, what -- I think it's better to say it's probably the most compelling product program in the worldwith the Model 3. And yes,that's -- you wanted to add something, J.B.?Jeffrey B. Straubel: If I might just add, I mean, you've mentioned this briefly before, but the design of the vehicle lendsitself to high-volume production very efficiently. And that's something we're doing even today. Those designs are firming up. So this issomething happening far, far ahead of time.",positive,0.8836759328842163
"Elon R. Musk: I just don't know anyone who, in terms of intrinsic costs, is going to be close towhat the Gigafactory could produce on a cost-per-kilowatt-hour basis. So -- but I think it's pretty obvious that we will exceed anyone elsein the world in scale economies. And we're very confident in Panasonic's ability toexecute on that front. Next question. Colin Langan, UBS Investment Bank, Research Division. How do think that compares to the industry? Where do you think it'll be by the time the Model 3 islaunching, since the launch, it seems, is a little slower? Elon Musk: We're trying to comment on an individual component costs, and that's stuff's fairly proprietary.",neutral,0.642268180847168
"Elon R. Musk: I think it's -- our sort of operating leverage, I mean, just sort of fixed costs relative to ourvariable costs has been improved dramatically as you get volume up. The potential for operating leverageis massive with production scaling. Jason S. Wheeler: We updated our guidance on OpEx for the year a little bit in the letter. We hadtalked about 20% last year and moving that range to 20% to 25% for 2016. We were down $12 million from Q4, down 3%. So there's a renewed focus in the hallshere at Tesla on making sure we are managing costs extremely effectively. And all of our employees getthat and are contributing to that. And then Elon, what do you need to see to move your desk out of the factory? It's a kind of adramatic thing to talk about.",neutral,0.4829976111650467
"Our CapEx for this quarter was $216 million, which was a 47% decrease over Q4. A little bitof that is what we talked about last quarter, where a lot of the big investments from Model X had alreadybeen made. But also, we're just really focusing, as Elon has said, on capital efficiency and making surethat we are investing in the highest and best uses of cash. And I think those principles are what's going toguide the Model 3 program. We're not going to talk about that right now. But the other thing to payattention to is our CapEx to this quarter is $216million. And into 2017, we think it'll probably be 50% higher thanthat for 2016 -- into 2017.",neutral,0.5334067046356048
"R&D piece of it, that is a big driver behind our updating of our range to 20% to 25% OpEx in 2016. Sowe'll start to see a little bit of that in the second half of this year. And then certainly, some more into thefirst half of 2017.Patrick Kenehan ArchambaultGoldman Sachs Group Inc., Research DivisionGot it. If I can squeeze in one last one, just on the sourcing. Is this changing your strategy of workingwith suppliers? I mean, you've done a lot in-house for all your products so far, but obviously, this is avery different kind of volume number. So are you thinking about changing the levelof vertical integration? And how does that work into sort of the ongoing capital",neutral,0.5475308895111084
"Elon R. Musk: From an engineering standpoint, we're already almost complete with the design of Model 3. So I think we feel pretty good about engineering completion of the last itemsprobably within 6 to 8 weeks, thereabouts. The -- so the -- and -- so with -- sort of completing the finalrelease for tooling no later than the end of June. That sort of leaves roughly 9 months for the tools tobe manufactured, which, I think, is an achievable timeframe. It's gets [ph] some suppliers, but it's anachievable timeframe. I mean, you can have a -- you can create a human baby in 9 months. So that's our expectations.",positive,0.753840446472168
"Elon R. Musk: This is simply in the nature of things. It's unavoidable. Sothere's -- Tesla is a large, complex business. And so that's -- and if you tellme what those parts would be, we'd be able to take action now. And we're still on track to have first cell production starting at theend of this year, so that we'll able to ramp up to match the Model 3 schedule as well.Brian Arthur JohnsonBarclays PLC, Research DivisionOkay. And I guess does this imply a similar accelerated schedule for the Gigafactory, which always seemedtied to the 2020 0.5 million unit goal?",neutral,0.7221042811870575
"Elon R. Musk: I think you've pretty much asked the question and then answered it. The -- I mean, datais everything, really, when you're trying to solve the autonomous transport problem. And I think in order for regulators to be comfortable approving that, they're going towant to see a very large amount of data, like, maybe billions of miles showing that the car is unequivocallysafer in autonomous mode compared to manual mode in a wide range of circumstances. And yes, so you can -- it'll have tobe something statistically significant like billion of miles. And it's like a national public healthand safety priority.",neutral,0.6087194085121155
"Elon Musk: People should have the freedom to choose to do what they want to do. But then the autonomous safety systemsshould be in there, so that even if you're in manual mode, the car will still aid you in avoiding an accident. ""I really don't feel like -- I mean, Tesla will argue for autonomous driving, but we're not going toargue against manual driving,"" he says. ""Sometimes those things are dangerous, but freedom is important. And if people want to drive evenif it's dangerous, they should be allowed to drive, in my view,"" he adds. ""If I'm not crazy, then how soon do you think it would take fortech firms like you to have a sufficient quantity and quality of data to be able to make such a scientificallyproven case?""",neutral,0.6381484270095825
"Elon Musk: The July 1 date is not a date that will actually be met. It is animpossible date. However, it is a date we need to hold ourselves to internally. There's 6,000, 7,000 unique components in the Model 3,and it -- and that would assume that all of them arrive on time. But it absolutely will not -- the probability of it occurring isincredibly low of actually achieving it on July 1. But nonetheless, it's a dateWe have to take seriously. We design the car to be easy to make, that we iterate with suppliers, and ask them how -- if we're giving them a design that's easy to made or when it's hard to make.",neutral,0.6352147161960602
"The Model 3 will -- is the first car Tesla's creating that is designedto be easy to make, Musk says. The S was the first cars we really designed ourselves, and it was all about just trying to make the carwork in the first place. X was basically built off of the S platform, but then even more complicated. Sounfortunately, even harder to make. And then I mentioned also increasingthe scope of our in-house abilities, so that if there's a supplier that isn't able to deliver on time, we canscramble fast and produce that component in-houses. This is really a fundamental difference. It's a big step forward for Tesla, and we're very excited about the future of the company. The Model 3 is scheduled to go on sale in the U.S. later this year.",positive,0.746292769908905
"Elon R. Musk: We'll be asking for firm commitments from suppliers to meet that time frame. The -- andI'm meeting personally with the team from that supplier who is going to execute on the task. Andbasically, what we're asking for, the A team from the A supplier and a commitment from that A team thatthey intend to work harder than they ever have on any other program. If our comfort level dropsbelow a certain level, we will -- they will not be a supplier to Tesla. If they're willing to do that,then we work together, otherwise, no.John Joseph MurphyBofA Merrill Lynch, Research Division and recourse, if they miss targets?",neutral,0.7191995084285736
"The next question comes from Rod Lache with Deutsche Bank. Rod, is there a view that you can actually achieve this even under the constraints that exist today? Or is that something that you do need to address in order to achieve this plan?Elon R. Musk: We believe that in the long term, justice will prevail.Rod Avraham LacheDeutsche Bank AG, Research DivisionOkay. And the second question is, I'm assuming that concurrently with this plan, there is kind of a longer-term plan for growth and that there's going to be a Fremont #2, and I think you alluded to a furtherexpansion of Gigafactory. Can you just give us the sense of what you are aspiring to in terms of thetrajectory by the end of the decade?",neutral,0.7979529497724609
"I mean, there's still like -- probably, like a 2020 target for volume is closer to -- maybe close to 1 millionvehicles in 2020 or something like that. That's just a fact. And ideally, I'd like to fund as much of that as possiblewith cash flow from operations. So that is really the focus that we have in the short term. Elon R. Musk is the Co-Founder, Chairman, Chief Executive Officer and Product Architect of Tesla. He is also the CEO of SpaceX, the electric car company that he co-founded with his brother, Boring Co-founder and former CEO of Solar City, SpaceX's parent company, and the parent company of the Tesla Semi.",neutral,0.6141379177570343
"93% of the reservation holders, this is their first interaction with Tesla. The demographics of theowners, we're not going to say much about that, but they are a bit different, as you can imagine, than theModel S and Model X owners today. In terms of their S and X as a bridge to Model 3, we are talking through andthinking through that, because as Elon mentioned earlier, the quickest path to receiving a Model 3 is beinga Tesla owner. We've agreed that Tesla owners are receiving priority in terms of production, and so youcan run the math I just mentioned. If 93% are new to Tesla, 7% ofThe reservation holders are Teslaowners. And the fastest way to get a production vehicle, even in 2017, is through Tesla ownership.",neutral,0.5912740677595139
"Elon R. Musk: We were particularly worried about what wouldhappen with the Model 3 announcement, would it cause like some big drop in, say, Model S sales. It seemsto have had the opposite effect. It seems as though S demand has increased. Maybe it has. Jonathan McNeill: The estimated number in the first quarter is 45% up year-over-year, and thatdemand continues. It has increased, Elon Musk says. Yes, it has, he says, and it will continue to increase. It's a big deal.",neutral,0.6456345915794373
"Elon Musk: I feel confident that we're going to hit like the 2000-vehicle-a-week target by the end ofthis quarter, of which, on the order of 40% are X. There's no question, the X is a very difficult car to manufacture. We feel pretty good about the trajectory of S and X. As for convincing all thenaysayers, I think that will basically be never. And I'd just say like,what I find ironic about a lot of the naysayers is that they -- the very same people will transition fromsaying it was impossible to saying it was obvious. It's just a hard thing to fill [ph] for. We have some internal milestones that Ithink are -- that we've achieved thus far that I'm pretty excited about.",positive,0.6597384959459305
"Elon R. Musk: I think it is actually feasible. Maybe not advisable, but feasible to do it with just Fremont andthe Gigafactory. Whether that's actually wise is a separate question. And as I said earlier, it's going to make sense todo localized production, at least on a continent basis. Otherwise, your logistics cost end up being quiteextreme. I mean, that's really why manufacturers build their cars for a local market. They build carsfor a market in that market because the logistics cost associated with shipping a 1.5- to 2-ton vehicle aremassively greater than, say, shipping a little consumer electronics device. That's my best guess. If we're 0.5 million in 2018, and then sort of roughly 50%-ish growth fromthere, then,it's probably around 1",neutral,0.5155994594097137
"Elon R. Musk: We believe that manufacturing technology is itself subject to a tremendousamount of innovation. And in fact, we believe that there is more potential for innovation in manufacturingthan there is in the design of the car by a long shot. Those that didn't perform very well on, say, priorprograms will -- are unlikely to be selected for the Model 3 program.Jeff EvansonVice President of Investor Relations: I think that's all the time we have. We'll take our next question from Alex Sage of Reuters.Alexandria Sage: Elon, you say that you're calling out to the best minds of manufacturing to join Tesla, but at the sametime, Google and Apple are giving out the same call. I would wonder what you would say to thesepeople to have them join Tesla over these other companies.",neutral,0.5242288261651993
"Elon Musk, J.B. Straubel, Jason Wheeler, Jon McNeill, and Jeff Evanson will discuss Tesla's second quarter 2016 financial result Q&A. During the call, we'll discuss our business outlook and make forward-looking statements. These are basedon our predictions and expectations as of today. Actual events or results could differ materially due to anumber of risks and uncertainties, including those mentioned in our most recent SEC filings. As a reminder, this conference may berecorded. I would now like to turn the call over to your host, Mr. Jeffrey Evanson. Sir, you may begin.Jeff EvansonVice President of Investor RelationsThank you, Latif, and good afternoon, everyone. Welcome to Tesla'sSecond quarter 2016 Q&a webcast. Our Q2 results are in the updated -- or in the update letter at the same link as this webcasts.",neutral,0.7844521701335907
"Automotive gross margin, excluding ZEV credits grew from 20.1% in Q1 to 21.2% inQ2. A couple ofdifferent factors here. One was the Model S refresh. There was a modest price increase on the refresh butmore importantly, we had baked the number of cost-downs into that vehicle before the launch. And thenthe second big factor is obviously X production. We've talked a lot about how we have come through thestruggles on that and how we've managed to climb that production ramp, so that's looking great. Next, talk about the cash position for a second. We ended up with $3.25billion on the balance sheet at the end of the quarter. We raised $1.7 billion in our secondary offering and we collected on our Model 3reservations. We're financingour FGI and we're monetizing our direct lease portfolio.",positive,0.6220364274937897
"R&D now does continue to increase as we continue to march towards the Model 3 launch and continue toinvest in our future. In addition to our efforts on CapExefficiency, we're also very focused on OpEx discipline. This quarter, SG&A would have been flat quarter-over-quarter in spite of our continued expansion in service and sales, were it not for the payroll taxes wepaid on our CEO's options exercises. We're actually very pleasedwith these results and we're comfortable that we aren't doing anything to adversely impact our future, so that's our cashposition. The way tothink about this is we can just drive greater throughput through the same investments. We believe our Q2 results reflect that andwe're not backing down as we move forward.",positive,0.7211933135986328
"Our first question comes from Adam Jonas, Morgan Stanley. Adam, is there anyconceivable strategic rationale for Tesla Motors and Tesla Energy or Tesla Solar to work closely with theefforts of space exploration? And can you also give us update on your -- on Tesla's proprietary mapping initiatives?Elon R. MuskCEO, Product Architect, Chairman & Co-FounderYes. I don't think there's a strong park rationale to combine SpaceX and Tesla, whereas there is for Teslaand SolarCity. It's really quite tenuous for SpaceX andTesla. So there'sa little cooperation that happensbetween the companies but it's not enough that would justify merging them into 1 entity.",neutral,0.7384597063064575
"A couple of questions very much tied to cash flow and the borrowing capacity. First is just around customer deposits which were a source of cash in the quarter but looked to be about $288 million. As ofMay, you had 373-ish (sic) [373,000-ish] Model S -- Model 3 preorders which would imply about a $375million inflow. Second question around the shift from increased on-balance sheet captive lending. Are you going to finance that out of your ABL? How quickly can youget another lease partner? And what do the amendments to the credit agreement for SolarCity kind of doto your ability to borrow against that for this captive financing?Jason S. WheelerFormer Chief Financial OfficerSure. The ABL is definitely available for some of that for sure. And then the overallliquidity position gives us confidence that we'll be able to do this. And I don't want to talk a lot about SolarCity on this call. That's not what it is, but they've got somepretty advanced capability in thinking through how to walk through this as well. And we do have a lot --many active discussions going on with other lease partners and we're looking at other ways toDo this aswell. And just to clarify, the 373,000 number that you reference iswhat we talked about when we did our secondary offering, and we are sticking to that number in terms ofdisclosure.",neutral,0.7722133696079254
