Date,News Title
2/17/2024,Carl Icahn wins seats on JetBlue board after taking stake in airline
2/17/2024,"You can put a price tag on the value of a personal finance education: $100,000"
2/18/2024,What the U.S. can learn from Norway when it comes to EV adoption
2/19/2024,Morgan Stanley’s Slimmon names 3 stocks to buy right now: ’It’s going to be a ...
6/22/2016,SolarCity stock soars 15% on $2.8 billion Tesla bid; TSLA plunges
6/22/2016,"Early movers: SCTY, TSLA, ADBE, FDX, WGO, KBH & more"
7/1/2016,"Early movers: TSLA, NKE, AAPL, ORCL, CMG, DIS, HSY & more"
7/5/2016,"Early movers: BAC, F, GM, C, UBS, GS, DIS, TSLA, MS, LUV & more"
7/6/2016,"Early movers: TWTR, TSLA, AAPL, CMG, NFLX, UBS, DB & more"
7/7/2016,"Early movers: PEP, AVG, JPM, MSFT, COST, TSLA & more"
7/12/2016,"After-hours buzz: TSLA, STX, XRX & More"
7/12/2016,"Early movers: SBUX, AMC, FAST, ORCL, TSLA, UAL, C, FB, MSFT & more"
7/15/2016,"Early movers: WFC, C, HLF, VFC, HOG, LN, PCLN, EXPE, TSLA & more"
7/25/2016,"Early movers: YHOO, VZ, CKEC, AGN, HSY, TSLA, SCTY, AAPL & more"
8/4/2016,"After-hours buzz: TSLA, JACK, TRIP & more"
8/5/2016,"Early movers: VIAB, TSLA, TEVA, BDX, TIME, GOGO, CHK, LB, SQ & more"
8/8/2016,"Early movers: AGN, DAL, BID, TSLA, BRK, GOOGL, AMZN & more"
8/10/2016,"Early movers: JD, TSLA, DIS, KORS, YELP, MYL, SPWR, VRX & more"
8/15/2016,"Early movers: PPS, BBY, DECK, AGN, FB, ATVI, TWTR, TSLA & more"
8/24/2016,"After-hours buzz: LZB, BBY, TSLA & more"
8/24/2016,"Early movers: FIT, TSLA, PFE, LZB, CLVS, NMBL & more"
8/26/2016,"Early movers: HLF, AAPL, TSLA, SCTY, VIAB, PSTG & more"
9/12/2016,"Early movers: AGU, POT, WMT, PM, FINL, TSLA, UAL, GOOGL, PX, TARO & more"
10/3/2016,"Early movers: TSLA, MYL, WFC, ACN, GG, WYNN, DB & more"
10/7/2016,"Early movers: TWTR, WMT, MYL, YUM, T, TSLA, BBRY, MET & more"
10/17/2016,"Early movers: BAC, HAS, SVU, TSLA, DB, MCD, STZ, WBA & more"
10/27/2016,"After-hours buzz: TSLA, GRPN, CAKE & more"
10/27/2016,"Early movers: TWTR, F, BMY, BX, AET, TSLA, AAPL, GRPN, CAKE, BWLD & more"
11/8/2016,"Early movers: VRX, TSLA, CVS, DHI, W, XRX, GS, BAC, BUD, SEAS & more"
12/27/2016,"Early movers: BIIB, IONS, FRED, TSLA, SNE, DIS & more"
1/4/2017,"After-hours buzz: TSLA, REGN & more"
1/11/2017,"Early movers: SVU, BA, TSLA, UAL, WFC, T, AAL, F, NFLX & more"
6/23/2016,Tesla bear Moas on TSLA-SCTY
9/13/2016,"Final Trade: FB, TSLA & more"
11/23/2019,"The Final Call: COP, TSLA & SPY"
9/4/2023,CNBC Daily Open: Why did the unemployment rate rise even as jobs were added?
9/12/2023,"Walter Isaacson’s book ‘Elon Musk’ hits shelves, details explosive encounter with Bill Gates"
11/18/2023,White House blasts Elon Musk for promoting ‘Antisemitic and racist hate’
11/18/2023,Watch CNBC’s full interview with Sam Lessin and Brian Stelter
11/20/2023,Jim Chanos says this is a golden age of fraud with plentiful short opportunities as ...
11/22/2023,"As the hype around ‘solid-state’ EV batteries grows, UBS reveals the global stocks to cash ..."
2/13/2024,"Coca-Cola sales beat estimates, helped by higher prices"
2/13/2024,"Restaurant Brands earnings beat estimates, fueled by strong Tim Hortons sales"
2/13/2024,"Biogen revenue and profit shrink on Aduhelm costs, slumping sales of multiple sclerosis therapies"
2/13/2024,Oil prices rise despite stubborn U.S. inflation
2/13/2024,"K2 Space, a startup with SpaceX veterans building monster satellites, raises $50 million"
2/13/2024,Bank of America says try the ‘Magnificent 80’ portfolio instead as income investing comes back ...
2/13/2024,Prices rose more than expected in January as inflation won’t go away
2/13/2024,"New York Democrat Tom Suozzi wins special House election, cuts slim GOP majority"
2/13/2024,New student loan repayment plan could make it easier for borrowers to become homeowners
2/14/2024,Long cash and short tech: The ultimate contrarian trades as investors turn the most bullish ...
2/14/2024,Coca-Cola CEO says inflation is moderating in most markets after higher prices boost revenue
2/14/2024,Expecting more sell-offs? These low-volatility fortresses can defend your portfolio and grow
2/14/2024,"Transferring from community college to a four-year school isn’t often successful — it’s ‘terribly unfortunate,’ ..."
2/14/2024,"Bitcoin falls under $50,000 following hotter-than-expected inflation data"
2/14/2024,"ESPN Bet plans launch in New York, the largest U.S. betting market"
2/14/2024,Molson Coors looks to lock in market share gains as consumers shift away from Bud ...
2/14/2024,Bitcoin money launderer Ian Freeman ordered to pay $3.5 million to romance scam victims
2/14/2024,"Airfare is down, but here’s why that may not last for long"
2/14/2024,Pilots got their payday. Now flights attendants are pushing airlines for higher wages
2/14/2024,DoubleLine’s Jeff Gundlach warns that stocks are as ‘overvalued’ as early 2022
2/14/2024,"Instacart to lay off 250 employees, or about 7% of the company, as part of ..."
2/14/2024,Nvidia is now worth more than Amazon thanks to the AI chip boom
2/14/2024,Lyft shares pull way back after CFO corrects major earnings release error
2/14/2024,Jeff Bezos sells more than $2 billion in Amazon stock
2/14/2024,House Republicans impeach Homeland Security Secretary Mayorkas
2/14/2024,"Mortgage rates surge higher again, causing homebuyers to pull back"
2/14/2024,Done with diamonds? Gemstone engagement rings are capturing hearts and market share
2/14/2024,"Black Americans still face ‘disproportionately steep hurdles’ to homeownership, expert says"
2/14/2024,Here’s what Meta CEO Mark Zuckerberg has to say about the Apple Vision Pro
2/15/2024,Phoenix Suns owner Mat Ishbia forms new investment group called Player 15
2/15/2024,Biden administration examining role of supply chain middlemen in generic drug shortages
2/15/2024,Phillippe Laffont’s Coatue shifted money in technology amid fourth quarter rally
2/15/2024,"Cisco says it’s cutting 5% of global workforce, amounting to over 4,000 jobs"
2/15/2024,Japan is no longer the world’s third-largest economy as it slips into recession
2/15/2024,Richard Branson and Oppenheimer’s grandson urge action to stop AI and climate ‘catastrophe’
2/15/2024,"Jeep, Dodge-maker Stellantis’ profit slides as Detroit Three strikes bite"
2/15/2024,"Retail sales tumbled 0.8% in January, much more than expected"
2/15/2024,"Oil prices rise more than 1%, shaking off weak 2024 global demand forecast"
2/15/2024,"True Religion explores a sale as maximalist, Y2K-era styles make a comeback"
2/15/2024,"Shake Shack stock surges 26% on fourth-quarter profit, strong 2024 outlook"
2/16/2024,What’s behind the ‘once-in-a decade momentum’ in Arm Holdings stock
2/16/2024,Biden student loan forgiveness plan: Administration reveals who may qualify
2/16/2024,DWAC shares soar as merger with Trump social media company appears closer
2/16/2024,Wells Fargo says regulator has lifted a key penalty tied to its 2016 fake accounts ...
2/16/2024,Tax refund season could boost these stocks favored by small investors
2/16/2024,"Younger generations have gained more wealth than other age groups since 2019, study says"
2/16/2024,"How to avoid the top scam of 2023: The internet has ‘really supercharged’ it, expert ..."
2/16/2024,Nvidia holdings disclosure pumps up shares of small AI companies
2/16/2024,IRS weighing ‘audit selection algorithm’ changes for low-income taxpayer credit
2/16/2024,OpenAI just revealed new software that lets you create realistic video by simply typing a ...
2/16/2024,Microsoft will bring four Xbox games to other companies’ consoles
2/16/2024,2 takeaways from Ford CEO Jim Farley that boost our confidence in the automaker’s stock
11/4/2015,"Early movers: TWX, KORS, CBS, LL, HSIC, AGN, TSLA & more"
12/14/2015,"Early movers: JAH, NWL, KMB, COH, SQ, HPE, TSLA, GPRO, DOW & more"
2/11/2016,"After-hours buzz: TWTR, TSLA, AMZN & more"
2/11/2016,"Early movers: PEP, NLSN, AVP, TWTR, TSLA, TIME, TRIP, SCTY & more"
4/1/2016,"After-hours buzz: HOT, MAR, TSLA, MRVL & more"
3/14/2016,"Early movers: TFM, YHOO, UAL, PFE, TSLA, DIS, PFE, GM, BX & more"
4/1/2016,"Early movers: BBRY, HOT, TERP, URBN, FB, PGR, MRVL, TSLA, ENDP & more"
4/4/2016,"Early movers: VA, TSLA, GE, GPS, BX, TIME, FB, HAIN, SPLS, HPQ & more"
5/5/2016,"Early movers: MRK, BABA, LB, TIME, BDX, AVP, DISCA, ABC, TSLA & more"
5/19/2016,"Early movers: WMT, DKS, AAP, TSLA, MON, FMC, CHD, CRM, URBN & more"
6/10/2016,"Early movers: HRB, URBN, MFRM, TSLA, MBLY, AMZN, AMAT, VIAB and more"
3/15/2016,"Street Talk: CRUS, TSLA, CMA & NX"
4/2/2016,Looking at the TSLA trade
7/20/2019,"The Final Call: FB, FL & TSLA"
1/21/2023,Elon Musk defends his old tweets in securities fraud trial in San Francisco
6/16/2023,"Elon Musk met with Italy prime minister to talk A.I., birth rates, as hunt for ..."
6/21/2023,Elon Musk scheduled to meet Indian Prime Minister Modi on Tuesday
11/10/2023,Watch CNBC’s full interview with Wedbush’s Dan Ives
11/10/2023,CNBC Daily Open: Bond yields resurge on Powell’s speech
11/10/2023,Billionaire investor Ron Baron: I’ve never owned a bond
11/10/2023,Watch CNBC’s full interview with Baron Capital chairman and CEO Ron Baron
11/11/2023,Ron Baron expects SpaceX’s Starlink to go public around 2027
11/11/2023,"SpaceX could be worth around $500 billion by 2030, says billionaire investor Ron Baron"
11/13/2023,This EV battery stock has potential double-digit gains ahead. UBS thinks it could even surge ...
11/14/2023,ARK Invest CEO Cathie Wood: Most people understand that bitcoin is the ‘money revolution’
2/12/2024,Chinese stocks are trying to rebound. This is the trade to watch to know if ...
2/12/2024,Musk denies selling Starlink terminals to Russia after Kyiv alleges their use in occupied areas
2/12/2024,Trump’s NATO comments stir up a political storm as Russia keeps quiet
2/12/2024,5 things to know before the stock market opens Monday
2/12/2024,Microsoft’s AI growth is helping its cloud business weaken Amazon’s lead
2/12/2024,"This is the hottest trade going on in the market right now, but it’s reaching ..."
2/12/2024,Trump attends Florida hearing in special counsel classified documents case
2/12/2024,"JetBlue resets with new CEO, industry veterans to run airline on time, and profitably"
2/12/2024,Jeff Bezos will save over $600 million in taxes by moving to Miami
2/13/2024,"Startup entrepreneurs — benefiting from diversity, equity and inclusion efforts — continue tackling challenges"
2/13/2024,Biden has forgiven $136 billion in student debt. More relief is on the way
2/13/2024,"Secretary Austin cancels Brussels trip for Ukraine, NATO meetings after hospitalization"
2/13/2024,Arm shares jump 29% as post-earnings rally extends to second week
2/13/2024,"Renters are most exposed to climate hazards in these two states, a Harvard study finds"
2/13/2024,Biden calls on snack makers to stop ‘shrinkflation’ rip-offs. Here’s how to spot downsized grocery ...
2/13/2024,Trump Georgia election judge may force D.A. to testify in disqualification hearing
2/13/2024,JetBlue shares jump after activist Carl Icahn reports stake and calls shares undervalued
2/13/2024,Tiger Woods signs apparel and footwear deal with TaylorMade following his split with Nike
2/13/2024,Chrysler reveals new Halcyon concept car as direction for future EVs
3/25/2015,"Early movers: KRFT, TSLA, AXP, AZO, FB, SONC & more"
4/6/2015,"Early movers: HLF, TSLA, QCOM, IBM, TM, ACT & more"
4/8/2015,"Early movers: RDSA, TSLA, MRK, RAD, DLTR & more"
5/5/2015,"Early movers: MDLZ, TSLA, ODP, BLMN & more"
5/12/2015,"Early movers: AOL, MS, HTZ, TSLA, AAPL, GPS & more"
6/10/2015,"Early movers: TGT, PRU, CL, NFLX, AAPL, TSLA & more"
7/2/2015,"Early movers: HNT, TSLA, POT, AN, FDO, GE & more"
7/7/2015,"Early movers: MRK, LULU, TSLA, CRM, FIT, SHAK, NKE & more"
7/8/2015,"Early movers: HOG, TSLA, WWE, MSFT, POT, BCS, JPM & more"
7/30/2015,"Early movers: PG, CI, SWK, TSLA, FB, WFM, LOCK & more"
8/6/2015,"Early movers: CF, CCE, LB, COST, MDLZ, BDX, COST, FIT, TSLA, JPM & more"
8/13/2015,"Early movers: KSS, MRK, COTY, TSLA, MNST, S, KO, XOM, VZ & more"
8/14/2015,"Early movers: DD, TSLA, KMI, TWC, SHAK, JWN, AAPL, GM, GS, KING & more"
8/27/2015,"Early movers: TIF, SJM, DG, MIK, CSX, TSLA, STJ, GES, PVH & more"
9/3/2015,"Early movers: SLB, LULU, EBAY, MDT, JOY, TSLA, TWTR & more"
10/5/2015,"Early movers: GE, ONCE, POT, TSLA, VIP, LMT, FDX, AZO & more"
10/9/2015,"Early movers: AA, ASNA, SEAS, LLY, WFC, TSLA, AAPL & more"
4/4/2023,"Stocks making the biggest moves premarket: Etsy, Boeing, Virgin Orbit and more"
4/16/2023,"The $25,000 electric vehicle is coming, with big implications for the auto market and car ..."
5/29/2023,Elon Musk’s private jet has landed in Beijing
6/2/2023,Elon Musk is accused of insider trading by investors in Dogecoin lawsuit
8/8/2023,CNBC Daily Open: Playing the T-bill game
8/15/2023,Vietnamese EV maker VinFast debuts on the Nasdaq after completing SPAC merger
8/16/2023,General Motors is investing in a startup working on better and cheaper EV batteries
11/1/2023,Elon Musk is in the UK for a pivotal summit on AI — here’s who’s ...
11/3/2023,"Jim Cramer praises ‘Magnificent Seven’ stocks, says last week’s mega-cap tech sellers missed out"
11/3/2023,Elon Musk says China is willing to participate in AI safety
11/3/2023,Elon Musk says his new startup xAI will debut its artificial intelligence Saturday
11/6/2023,Warren Buffett keeps selling BYD. Why some analysts still say it’s a buy
11/6/2023,"Stocks making big moves premarket: Dish Network, Bluegreen, Albemarle and more"
11/7/2023,"Here are Tuesday’s biggest analyst calls: Nvidia, Apple, Nike, TJX, Disney, Peloton, Re/Max, Home Depot ..."
11/9/2023,"Analysts believe Rivian is turning around, Goldman sees 40% upside"
2/7/2024,"Wheely, Uber’s luxury competitor, launches in Dubai to take on the UAE’s dominant player"
2/8/2024,Investors can’t get enough of tech stocks even as they dominate the S&P 500
2/8/2024,"As S&P approaches 5,000, this one trend has been unwavering"
2/9/2024,"A lower-cost way to play the S&P 500′s run to 5,000"
2/9/2024,Beyond the ‘Magnificent 7’: Morningstar’s top strategist names other stocks to own
2/10/2024,"To get the $7,500 electric vehicle tax credit, you may no longer have to wait ..."
6/17/2014,"Early movers: T, AMZN, AAPL, TSLA, GE, JPM & more"
7/8/2014,"Early movers: WMT, TSLA, GRPN, GES, UAL, T & more"
8/1/2014,"Early movers: BYI, TSLA, HLT, LKND, LVS, PG & more"
8/18/2014,"Early movers: FDO, DG, HD, CBS, TSLA, GOOG & more"
9/5/2014,"Early movers: MET, LOCO, QCIN, AAPL, TSLA & more"
10/2/2014,"Early Movers: BAC, DTV, MSFT, JBLU, TSLA, P & more"
10/10/2014,"Early movers: SYMC, YELP, JNPR, FDO, TSLA & more"
10/22/2014,"Early Movers: BA, DOW, SWK, TSLA, YHOO"
10/27/2014,"Early Movers: MRK, AGN, BABA, TSLA, F & more"
11/24/2014,"Early Movers: UTX, VZ, TSLA, LGF, RNA & more"
12/26/2014,"Early movers: SNE, QCOM, MHFI, TSLA, GPRO & more"
11/17/2022,Elon Musk says in court that he doesn’t want to be CEO of any company ...
2/9/2023,Electric vehicle stocks roar back to life in 2023 — Wall Street’s favorite plays from ...
5/14/2023,"Post-Covid, post-bankruptcy Hertz is all-in on electric, with big implications for the EV, auto and ..."
5/15/2023,"Elon Musk still needs ‘Twitter sitter,’ judges rule"
5/16/2023,U.S. Virgin Islands issued subpoena to Elon Musk in Jeffrey Epstein lawsuit
10/23/2023,CNBC Daily Open: Investors can’t shake off the feeling of uncertainty
10/23/2023,CNBC Daily Open: Feeling of uncertainty is hard to shrug off for investors
10/24/2023,CNBC Daily Open: Oil deals and awaiting tech earnings
10/26/2023,BMW says diversifying risks does not mean it is leaving China
10/27/2023,"Hertz CEO says company will continue to add electric vehicles to its fleet, despite issues"
10/28/2023,Here are the most oversold stocks due for a bounce following the market’s tough week
10/31/2023,CNBC Daily Open: Markets’ bounce may be short-lived
10/31/2023,CNBC Daily Open: Market bounce may not last
2/5/2024,Wealth manager for the super-rich names 3 stocks to buy right now
2/5/2024,"Monday’s analyst calls: ‘Barbie’ toy stock gets a downgrade, Goldman hikes Nvidia price target"
2/5/2024,Market leadership is getting even narrower as the ‘Magnificent 4’ takes over
2/6/2024,The market is seeing red. But here’s why a few of our portfolio stocks are ...
2/6/2024,"Tuesday’s analyst calls: McDonald’s gets a downgrade, UBS sees 25% upside for delivery giant"
2/6/2024,"Stocks making the biggest moves premarket: Spotify, Eli Lilly, Palantir, UBS and more"
2/7/2024,"Ford tops fourth-quarter estimates, guides toward strong 2024"
2/7/2024,Jim Cramer says the stock market rally has stalled because of two important reasons
5/30/2018,"Final Trade: JPM, TSLA & More"
10/2/2013,"Early movers: BBRY, KRFT, AA, TSLA, MSFT & more"
10/15/2013,"Early movers: KO, AAPL, M, MSFT, TSLA, BBRY & more"
11/19/2013,"Early movers: HD, NOK, MSFT, BBY, JPM, TSLA & more"
12/3/2013,"Early movers: KKD, POT, AAPL, TSLA, BP, YUM & more"
12/24/2013,"Early movers: TGT, TSLA, JNJ, BAX, BX, GRA & more"
12/27/2013,"Early movers: TWTR, TSLA, DDD, UPS, ANIP & more"
1/23/2014,"Early movers: MCD, TSLA, IBM, EBAY, LUV, T & more"
2/18/2014,"Early movers: KO, FRX, WM, MDT, NFLX, TSLA & more"
2/20/2014,"Early movers: WMT, PEP, FB, TSLA, GAP, GOOG & more"
2/27/2014,"Midday movers: TSLA, EBAY, FB & more"
2/27/2014,"Early movers: BBY, JCP, TIVO, GM, TSLA, LB & more"
3/4/2014,"Early movers: RSH, AZO, TSLA, ANF, QCOM, BP & more"
3/20/2014,"Early movers: LEN, UA, TSLA, NRG, SNE, FSLR & more"
3/31/2014,"Early movers: LULU, GM, TSLA, C, AAPL, BBRY & more"
4/3/2014,"Early movers: C, GOOG, TSLA, DLPH, PERY, CS & more"
4/8/2014,"Early movers: NKE, TSLA, FB, NFLX, TWTR, C & more"
5/8/2014,"Early movers: AZN, TM, TSLA, RIG, F, WEN, Z & more"
5/9/2014,"Early movers: AAPL, CBS, OMC, PUB, MT, TSLA & more"
6/30/2018,The Final Call: TOL & TSLA
1/7/2023,"Elon Musk attorneys aim to move trial from California to Texas, citing ‘local negativity’"
7/16/2023,"Elon Musk says Twitter cash flow is negative due to ad revenue declines, ‘heavy debt’"
7/20/2023,CNBC Daily Open: Markets care more about expectations than numbers
7/21/2023,CNBC Daily Open: Tech stocks were battered
10/13/2023,Cathie Wood says AI is highly deflationary and her top picks include Twilio and UiPath
10/14/2023,Options Traders prepare for huge slate of earnings
10/16/2023,"In rare move, Ford executive chair calls on UAW to make a deal and end ..."
10/19/2023,Elon Musk needs to ‘show us the money’ when it comes to the cybertruck: Analyst
10/20/2023,These 3 stocks are bright spots in Thursday’s down market
10/20/2023,Cathie Wood explains how the artificial intelligence boom could propel Ark’s Innovation ETF
1/31/2024,CNBC Daily Open: Tech earnings not impressing Wall Street
