Unnamed: 0,summary,label,score
96,"On net income, overall, as Elon mentioned, we achieved our fourth sequential quarter ofprofitability. This is despite a significant impact to our financials as a result of suspended operationsof our U.S. factories and field operations around the world. On automotive gross margin, excluding regulatory credits, this reduced sequentially from 20% to18.7%. This sequential reduction is fully attributed to idle capacity charges and lower operationalefficiency due to the various shutdowns. Despite these charges, we continue to make progressreducing our costs, particularly on Model Y in Fremont and Model 3 in Shanghai. Given the globalmacroeconomic context, we made the decision in Q2 to pass through savings to customers aroundthe world on some of our products. In the energy business, our Megapack product achieved its first quarterly profit.",neutral,0.49395933747291565
97,"Stock-based comp increased from Q1 to Q2. This is driven almost entirely by an expense related tothe next tranche of the CEO grant as well as early vesting of the first tranche. We remainproduction-constrained in this business and are continuing to work towards building additionalcapacity. And our solar installation business was impacted by permit office closures limitinginstallation volume. On cash flows, our cash balance increased to our highest level yet of $8.6 billion, which includedfree cash flows of over $400 million. This was a strong result on its own despite an increase in capitalexpenses associated with Shanghai and Berlin. A few things to note on working capital, particularly accounts receivables.",neutral,0.49452805519104004
98,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorWell, I don't think we can comment on our detailed product road map beyond what's announcedbecause I think we want to reserve that for product launches. But I do think there's a long way to go with 3 andY and with Cybertruck and Semi. I think the upgrading ofthe fleet to Full-Self Driving, especially with an over-the-air software update, may go downas the biggest asset value increase in history as a step change. Maybe there's something bigger, butit certainly would be one of the biggest -- I can't think of anything bigger. The second question from institutional is, what is your vision for software at Tesla? Whatopportunities do you see from monetizing the installed base other than via FSD? Elon Musk: By far, by far, FSD is just overwhelmingly the most important thing. Watchmovies, play games and do work. That's in the future. Yes. I guess they're probably going to want to do productivity and entertainment of some kind.",positive,0.4315612316131592
99,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes. We're already putting some games andstuff on the car, just for fun. But they're all very tiny compared with like the step change to Full Self-Driving, dependingupon how you calculate it, is probably worth at least $100,000 per car. So that's a lot of softwareyou have to sell in the App Store or whatever, yes. And so FSD remains, by far and away, the biggestopportunity in the near term. But we're putting the plumbing in place to be ready to scale otherareas when the time is right. The third question is also about Autopilot. What are the most important upcoming self-drivingmilestones? And how do you think about timing?",neutral,0.42466843128204346
100,"We're getting way better at making cars. You can see that in Giga Shanghai. You'll see that evenmore with Berlin. And we're really changing the design of the car in order to make it moremanufacturable. The fundamental architecture of Model Y will be different in Berlin. It may lookthe same, but the internals will be quite different and fundamentally more efficient architecturallythan what we've done to date. And then it will be a long march of 9s, essentially, how many 9s ofreliability are okay. So that's actually going to be the real work. There's just a massive amount of workwith each kind of order of magnitude of reliability. But you'll see it happen.",positive,0.5818768739700317
101,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes. It's a better factory for less money and less time. Jerome, do you want to...Jerome Guillen - Tesla - President of Automotive DivisionYes. Less money means less time, that's a great advantage. And we're also reducing, and therestill is a lot, the amount of inefficiencies. We want every operation to add value to the vehicle. So we do not want any robot that justmoves things or adding parts. In fact, it's like we want to be super respectful of people's labor.",neutral,0.3776656687259674
102,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes. It's actually extremely exciting and fulfilling to design new production systems. And I really thinkmore smart people should be working on manufacturing. And we want more people. We can't find enough people. If people are interested in designing newlines and trying to do things different, Tesla's got a job for you. And now we've got jobseverywhere. Now we'veGot jobs in China; in Berlin; in Austin, Texas;and in California. So there's plenty of exciting places. And all these places will do original workand challenging, meaningful work.",positive,0.8705079555511475
103,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes, it's our biggest property, true. I think long term, Tesla Energy will be of roughly the same size asTesla Automotive. So I mean the energy business collectively is bigger than the automotivebusiness. So it's like how big is the energy sector? Bigger than automotive. The mission of Tesla is toaccelerate sustainable energy. The battery and solar will both be enormous. And theykind of have to be in order for us to have a sustainable future. And we've got a great product roadmap on that front as well.",positive,0.8637195229530334
104,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorThat's a bad word. High-frequency trading is called front running. We're not doing that. No. It's ensuring that the battery is doing everything it can tomanage the container dependency of the renewals -- renewables and just grid intermittency of allkinds. And then the batteries, the computers like all interact with each other and make sure that they're working together to make thegrid smooth. And this can be done with the Powerwalls and the Megapacks and the Powerpacks allworking together and interacting with third-party systems as well.",negative,0.7061885595321655
105,"Jerome Guillen - Tesla, Inc. - President of Automotive DivisionYes. So we'll start production next year, as we announced before. We expect to expand our business with Panasonic, with CATL, with LG,possibly with others. And there's a lot more to say on that front on Battery Day. I'm personally very excited aboutthe project. I can't wait. We do have a few trucks that keep driving around and likely deliveringcars. But we're going to accelerate that. The first few units, we will use ourselves, Tesla, to carry our own freight,probably mostly between Fremont and Reno.",positive,0.9464413523674011
106,"The new normal for range is going to be, just in U.S. EPA terms, approximately 300 miles. We use very little cobalt in our systemalready, and that's -- -- that may trend to 0 along -- especially when we got nickel. Tesla will give you a giant contract for a long period of time if you mine nickel efficiently and in an environmentally sensitive way. Please get nickel. Sohopefully, this message goes out to all mining companies. Pleaseget nickel. The next question is, Tesla recently decided not to produce Standard Range version of Model Y . Nolonger office -- offers a Standard Range Model S or X and has announced ramping of the Semi.Does this shift from smaller pack vehicles suggests that Tesla is not battery-constrained as in thepast? What are the biggest constraints now",neutral,0.47453904151916504
107,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes. Version 0.9 is it getting at least. 300 is going to be the new normal, close to 500 kilometers basically roughly. That's a standard expectation because you do need to take intoaccount, like, is it very hot outside or very cold? Or are you driving up into a mountain with a fullload? And it's -- people don't want to have a -- get to their destination with like a 10 miles range.They want some reasonable margins. So I think 300 is really -- or close to 300 is Going to Be the New normal. Martin Viecha - Senior Director for IRThe next question on insurance. What is the holdup for Tesla insurance outside of California? Willyou release numbers from that part of the business? Will Tesla Insurance be required to participatein the Tesla ride-hailing network as a driver?",neutral,0.6141179800033569
108,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes. I mean at the heart of being competitive with insurance is what is the accuracy of yourinformation. And we have a decision point here where wecould take the California product and replicate that into other states, or we could delay going intoadditional states and instead put more effort into the telematics side of this. And where we are now is nearly complete with the risk and cost analysis associated with the firstversion of thetelematics product. We hope to be filing that in a handful of states with regulatorsvery shortly. And assuming that regulatory approvals go smoothly, we hope to have this in ahandful of states by the end of the year. With regulatory approval there, we'll continue to roll this out nationwide as quickly as wecan. And then that product, as we continue to collect more data and reiterate on it, there'll beversion 2, version 3, et cetera.",neutral,0.6200600862503052
109,"Martin Viecha - Tesla, Inc. - Senior Director for IRThank you very much. Will Tesla Insurance be required to participate inthe Tesla ride-hailing network? It's notdecided whether third-party insurance versus Tesla Insurance will be required. We want revolutionary actuaries. Please join Tesla, especially if you want to change things and you're annoyed byhow slow the industry is. We're building a great, like a major insurancecompany. If you're interested in revolutionary insurance, please join Tesla. I would love to havesome high energy actuaries, especially. I have great respect for the actuarial profession. Your guysare great at math. And...Zachary J. Kirkhorn - Tesla. - CFOSorry. Thank youvery much. And in the interest of time, let's go to the Q&A of analysts on the line. The first question is about Tesla's insurance coverage. Martin Viecha: We will -- Tesla Insurance coverage will be provided tofolks who are in this network. It's a different type of insurance because of the use of the car. But Tesla Insurance, at least, will be working, working for the ride-Hailing network.",positive,0.8402690887451172
110,"Zachary J. Kirkhorn - Tesla, Inc. - CFOYes. Just to start with the gross margin questions. We did see progress on gross margins in China,and that was despite pricing action that was taken. Model Y is still slightly more expensive than Model 3, andit's not yet at full production. And with Model Y carrying a slightly higher price point, you can kindof back into the math there on the relative gross margins. And as we said before, the Model Y cost structure and Model 3 cost structurewill converge. They're not quite there. The proportion of local sourcing has literally been rising at like 5%to 10% a month. But it's also helping is like there were previously a ton ofparts that were made in other parts of the world that were being shipped to Shanghai. And just locally sourcing those components makes a massive difference to thecost of the vehicle.",neutral,0.4951237738132477
111,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes. The suppliers in China have been extremely competitive, possibly the mostcompetitive in the world. There is also a lot of very strong, very competent and very eager suppliers around the factory inShanghai. Also a lotof suppliers in Germany or the rest of Europe, they are eager to support the factories in Berlin and Shanghai. From 40 -- it was like 40% at the beginning of this year, something like that. It willbe like 80% by the end of thisyear, maybe more. And so far, we're in negotiations with -- for Berlin, and we've awarded a lot Of business.",positive,0.6830093264579773
112,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes. And so what we see is a continued decline in the cost to produce, manufacture and distributeour cars. That cost curve even for mature products like the S and the X continues to come down. And then layer on top of that, as Elon was discussing earlier, the potential for software-basedrevenue, particularly Full Self-Driving. That will expand as we release more features. That's the revenue recognition portion of that that we havetoday. And we have today. We expect regulatory credit revenue to double in 2020 relative to2019, and it will continue for some period of time. But eventually, the stream of regulatory creditswill reduce.",neutral,0.5091096758842468
113,"Operating expenses continue to come down and become more efficient as a percentage of revenue. There's still incredible opportunity there that we're working on, particularly on how customersinteract with the company from sales and service. So in the medium term here, what our modelingshows is in the low-teens operating margin level. And I think there continues to drive -- theopportunity to drive that up. We're on a bit of a journey here, and we're continuing tobe [partners].A.M. Sacconaghi - Sanford C. Bernstein & Co., LLC., Research Division - Senior Analyst.",positive,0.7508023381233215
114,"The thing that bugs me the most about where we are right now is that ourcars are not affordable enough. We need to fix that. So we are making progress in that regard, justsort of steadily gaining progress. So yes, we need to not go bankrupt. Obviously, that's importantbecause we'll fail in our mission. But we're not trying to be super profitable either. Like I think just we want to be likeslightly profitable and maximize growth and make the cars as affordable as possible. That's whatwe're trying to achieve. It's not crazy. Like we'relike -- profitability is like 1% or something, 1% and 2%. It'sNot crazy. Last quarter, it was only like 0.1%. So we Want to be profitable. We Want To Be Profitable.",negative,0.4245714545249939
115,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorDemand is not our problem. We do have some production supply chain challengeswe're trying to solve right now. For example, the Model Y rear body casting, obviously, because it'snew technology, it's been tricky to maintain rates and keep growing the rate for Model Y casting. We're goingto have a -- the world's biggest casting press is getting assembled right now actually in Fremont forthe Model Y front body casting. It's enormous and looks awesome. So it's -- look, the things that aretroubling us right now are not demand, but they are just a bunch of firefighting on supply chain andproduction issues.",positive,0.3672824501991272
116,"Some ofour costs were related to having to use a lot of airplanes to get parts around because of partshortages. So we'll hopefully use fewer airplanes. That will improve our costs. But it's -- demandexceeds supply right now. That's where we are right now, and that's what we're going to continue to focus on as we go through this year and into next year. But we'll get there, I'm sure, but it's going to be a slow process. We're not there yet, but we're working on it, and I'm confident we'll make it.",neutral,0.4897843599319458
117,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes. My biggest concern for getting our talented people is probably Berlin because thelabor mobility in Europe is not -- is low. Like somebody whowants to leave and join another company, sometimes they have to spend 6 months on garden leave. And like this is not a good use of people'stime. I mean if they want us to hang out in the garden, that's fine, but they shouldn't have to. And we -- we're treating it like any other problem that we have solved. We will solve this problem, and we want talented people to join us as we solved this problem. Thank you very much, everyone, for joining this call, and thank you for all your goodquestions.",negative,0.601664125919342
118,"Elon Musk, J.B. Straubel, Zachary Kirkhorn and a number of otherexecutives are on the call. The conference is being recorded. I would now like to turn the call over to your host, Mr. Martin Viecha, Senior Director of Investor Relations. Mr. Viecha,. you may now proceed. Click here to listen to the Q&AWebcast. The company's Q1 results were announced at about 2 p.m. Pacific time in the update letter wepublished at the same link as this webcast. During this call, we will discuss our business outlook and make forward-looking statements. Thesecomments are based on our predictions and expectations as of today.",neutral,0.7860327363014221
119,"Last quarter,we experienced a massive increase in delivery volume in Europe, similar to what North Americaexperienced last year. Over half of our global deliveries occurred in the final 10 days of Q1. As a result, a large number of vehicles -- the vehicle deliveries shifted into Q2. In response to this, we are in the process of regionally balancing our vehiclebooked throughout the quarter. This will make the -- this will put much less strain on Tesla, resultsin a much better delivery experience for customers and have a very positive effect on our workingcapital. In Q1, Model 3 was yet again the best-selling premium car in the U.S., outselling the runner-up byalmost 60%. It's worth to dwell on that for a moment, just how absurd this is compared topredictions that were made several years ago.",positive,0.5640147924423218
120,"The Model S now has a range of 370 miles, and Motor Trend test drove the car a few days ago and drove nonstop all the way fromSan Francisco to Los Angeles at normal highway speeds. So this is pretty remarkable that an electric carcould go nonstop between the 2 biggest cities in California. This is literally better than a gasoline carwith the rare exception. And there's also an increase in power. It accelerates faster. Just better, betterin every way. And we're able to this without increasing the size of the battery pack, which is atestament to the powertrain team. So with the recently announced product improvements on Model S and X as well as continued expansion of Model 3 globally, we expect our order rate to increase significantly throughout theyear.",positive,0.8959195613861084
121,"Martin Viecha - Tesla, Inc. - Senior Director for IRThank you very much, Elon. And I think Zachary would like to have some remarks as well. Overall, as we reflect on the progress of Q1, thiswas one of the most complicated quarters that I can think of in the history of the company. The global expansion of Model 3 was a huge themewithin the quarter. And in terms of other products, I'm very excitedabout the future, especially for full self-driving, which will fundamentallytransform transport as we know it. And no question in my mind that Tesla hasthe most exciting product road map of any consumer product company in the world. And finally, I want to thank our employees for their incredible work and our customers for theircontinued support.",positive,0.9290728569030762
122,"50% of our deliveries in Q1 occurred in the final 10 days of the quarter. This led to a binary inflow of Model 3 cars to EMEAand China and significantly stressed the delivery operations. On the P&L side, we incurred $188 million of one-time adjustments that flowed through to netincome. $120 million of this was related to S and X pricing adjustments that we announced onFebruary 28. There's an additional $67 million related to Q1restructuring and other charges. And weexpect our quarter ending cash balance to continue to increase going forward. I'll also note thatwe're tracking in April to the largest amount of deliveries for a month 1 in the history of thecompany.",neutral,0.6232293844223022
123,"North American ASPs areclose to $50,000, with the majority of our orders being for long-range variants of Model 3. Labor content, warehousing andscrap, as examples, all had double-digit improvements from Q4 to Q1. And the expansion will help improve margin as we can better utilizesome of the assets that we've made investments in that. So just to conclude the opening remarks here, I've personally never felt more excited about thefuture of the company, and I'm looking forward to the discussion.Martin Viecha - Tesla, Inc. - Senior Director for IRThank you very much, Zachary. Let's take some first questions from retail shareholders who havebeen submitting their questions on say.com.",positive,0.6921032071113586
124,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO, Director & Product ArchitectSure. The challenge really is battery cell scarcity. As far as the stationary storage is concerned, we webasically need an upsell to support the vehicle production as well as to both Powerwall andPowerpack. This year, we think that we'll be able to allocate at least maybe 5% to 10% of cell outputs.Jeffrey B. Straubel - Tesla,. Inc - CTOBetween 5% and 10%, exactly that. The next question is, Elon, most people when they think of Tesla onlysee it as an automotive company. Can you speak to the energy side of the company, specifically theroad map for when you see theenergy side of things really taking off and generating",neutral,0.5448535680770874
125,"The Powerwall and Powerpack, because they don't have to go through vehicle homologation,are much more adaptable to using a variety of cells from other cell providers. So there are far fewer cells in a Powerwall than in a car, so that translates to quite a decentnumber of Powerwalls. We alsohave -- we're also planning a significant increase in retrofit solar this year because we've finallyrefined the product offering to be something that's extremely compelling and much more costefficient to deliver and install. And then the Solar Roof tile, we're onversion 3 of the design. That necessarily takes a while to scale up because we have to be confidentthe Solar Roof is going to last for on the order of 30 years and because the warranty is sort of20, 25 years.",positive,0.4309272766113281
126,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO, Director & Product ArchitectThe prototypes are working amazingly well. We just use them all the time. We load them to the maximum weight and continue tomake improvements. For Model Y production, we are right now tryingto decide whether Model Y vehicle production should be in California or Nevada. But in the meantime, we have ordered all of the tooling and equipment required for Model Y . So we don't expect this to, in any way, delay production of ModelY , but it's currently a very close call between Nevada and California as to whether we do the ModelY at Giga or at Fremont. But those are the 2 options, and hopefully, we'll be able to make a decisionin the next few weeks.",positive,0.5388228893280029
127,"Thank you very much. Cherie, we can go to analyst questions in the question queue. - Senior Director for IRThank you, Cherie. We are happy to answer any questions you may have about the results of the company's Q2 results. We would like to make it clear that the results for the quarter were all in line with our expectations. We have no further questions at this stage, please go to the question-and-answer section of the conference call. Back to the page you came from. Click here to follow the Q&A session on our live webcast on Thursday, September 27. Back into the queue. Back onto the page to ask your questions.",positive,0.8192048668861389
128,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO, Director & Product ArchitectYes. The -- we do see strong demand for vehicles, the -- both S, X and 3. The Standard Range PlusModel 3 with Autopilot included at $39,500 is just an incredibly compelling vehicle and affordableto probably something on the order of like the top 40% income earners in the U.S. and Europe. Soit's -- I think we'll see a lot of interest and demand in that. We are. Overall, I feel really good about where thingsare headed.Ryan J. Brinkman - JP Morgan Chase & Co, Research Division - Senior Equity Research AnalystOkay.",positive,0.9025240540504456
129,"Elon Musk: We feel that we can actuallyappend building space to the -- basically to the west side of the building and use a lot of internalspace that's currently used for warehousing in the Fremont factory. And so we believe it actuallycan be done with minimal disruption to add Model Y to Fremont, he says. Musk: It is now a close call betweenCalifornia and Nevada. Is anticipated demand for Fremont-built vehicles less than was previouslythought? Or have you managed to maybe find more capacity in Fremont with the tentor some other production method? Musk: ""It actually can be done ... we're working on it now, and it's going to be a very, very exciting time for us"" for the rest of the year, Musk says.",positive,0.6848151683807373
130,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO, Director & Product ArchitectYes. I mean, I think something like the -- returning to the 100,000 a year annualized demand for Sand X is what we anticipate. That's to the best of my knowledge. We don't have a crystal ball, butthat's probably our best guess. And sorry, what was the other part?Pierre C. Ferragu - New Street Research LLP - Global Team Head of Technology InfrastructureMy question was about the run rate of demand you see at the moment. Do you still feel like weakdemand in the U.S. because of the pull forward in Q4? Or do you think demand returned to normalalready? Elon Musk: I think we expect demand to -- we are seeing demand returning to normal in Q2. And it might be alittle better than normal.",neutral,0.5557371377944946
131,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO, Director & Product ArchitectYes. And we're in the process of increasingproduction back up over the course of Q2. So just for the purpose of expectations, I mean, we willexit Q2 at a higher production rate than we did in Q1 on S and X and then return back to a morenormal volume in Q3. I think it's already increasing.Pierre C. Ferragu - New Street Research LLP - Global Team Head of Technology InfrastructureAnd my third question is about the Q2 loss. How much of the loss in Q2 would be the one-off costs? How much is the pricepoints coming down in the mix? And how much is related to pricing and other things? Elon Musk: Part of the S, X.",neutral,0.4840424060821533
132,"The teams are working extremely hard and making terrific progresson improving the cost efficiency of the business without sacrificing growth. And that, incombination with the efficiencies from unwinding the wave, is where we feel we'll be comfortablereturning to a place of profitability in Q3. And then, Zach, do you want to talk about some ofthe other items?Zachary Kirkhorn - Tesla, Inc. - CFOYes. No, I think you summarized it well, Elon. Two other things that I would add. One is that wedid make pricing adjustments to our products in Q1, which puts pressure on margins. And so that'spart of what we will see in Q2.",positive,0.5225947499275208
133,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO, Director & Product ArchitectI think we're just going to continue to report the absolute numbers. We do givesome more detailed information to insurance companies and to help with rates. And obviously, aswe launch our own insurance product next month, we will certainly incorporate that informationinto the insurance rates. So we can essentially have a substantial price sort ofarbitrage -- or information arbitrage opportunity where we have direct knowledge of the risk profileof customers and basically the car. And then if they want to buy Tesla insurance, they'd have toagree to not drive the car in a crazy way. Or they can, but then their insurance rates are higher. So I think reporting in detail justgives those who are opposed to Tesla, they can sort of like data mine the situation and then try toturn a positive into a negative.",neutral,0.5275669693946838
134,"Elon Musk: I would prefer we were private. But unfortunately,I think that ship has sailed. But is it important? I mean, do you think the company's value is maximized being public? Or isthere just only so much you can do and you just got to play the hand that you're dealt? Musk: Being public does feel like the sort of price of the stock is being set in kind of a manicdepressive way. But I'm not sure what to do about it. It's still the same house. So it's a little bit of adistraction at times, but I am not sure how to get around it. I think Warren Buffett (Trades, Portfolio)'s analogy is just like perhaps being apublicly traded company is like having someone stand at the edge of your home and just randomlyyell different prices for your house every day. It is like that to me.",negative,0.4654350280761719
135,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO, Director & Product ArchitectNo, there really do seem to be different market segments. Yes. We feel we have one Model S just want to trade it in for another Model S or maybe anX. And also, about only 3.5% of our trade-ins for Model 3 are coming from Model S. So it's from allthe Model 3 trade-in, Model S accounts for a super, super tiny portion. We don't -- we think we're through supplier interruptions. At least there aren't any significantones that we're aware of.",neutral,0.508446455001831
136,"Zachary Kirkhorn - Tesla, Inc. - CFOYes, this is Zach. I mean, what we saw on February 28 when we launched the Standard Range, theStandard Range Plus variance is that there's pent-up demand for those products that released veryquickly after it was announced. And then as more time has passed and order rates have stabilized,it's starting -- the average ASP has actually been increasing each week ever since as the order ratestabilizes. And just under $50,000 ASP represents the most recent data, and we think it's starting tostabilize there. And we'll see where things trend in EMEA and China as well, but what we're seeingin North America is that over 50% of our orders are of the long-range variants and the ASPs areprofitable enough.",neutral,0.5874937176704407
137,"Elon R. Musk: I don't think raising capital should be a substitute for making the company operate moreeffectively. If we just keep raising capital every time, then it just takes -- we don't have theforcing function for improving the fundamental operation of the business. So I think it is healthy tobe on a Spartan diet for a while. At this point, I do think there are -- is some merit to raising capital.That's a -- but this is sort of probably about the right timing, but yes. And does that mean that investors should expect the capital raise in the near to medium term? And Ihear you on the force and constraint, but I mean, growth does eat cash, especially in a capital-intensive business. And if you really do believe you have a first-mover advantage, why wouldn'tyou want to push it as quickly as possible even if it meant raising capital in the short term",neutral,0.47924867272377014
138,"Zachary Kirkhorn - Tesla, Inc. - CFO. First of all, I'll just say I don't think that capital has been a constraint on our growth thus far. And Tesla today is a far more efficiently operating organization than it was a year ago. We'vemade dramatic improvements across the board. And so I think there's merit to the idea of raisingcapital at this point. Elon R. Musk - Co-Founder, CEO, Director & Product Architect. And technically, we did raise some debt capital in China for the Shanghai Giga on the order of $500million. So we want to make sure that we don't have to draw upon global capital to fund theShanghai factory.",positive,0.5452617406845093
139,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO, Director & Product ArchitectNo, they would actually receive their cars sooner. It just means that instead of building cars inbatches, where, say, the first half of the quarter is just dedicated to China, Europe cars, and thesecond half is dedicated to North American cars, that we blend vehicle production for customersthroughout the world, throughout the quarter. And then this puts much less strain on us. We don'twant a situation again like what we had like in Q1 where essentially all the cars were arriving atcustomers worldwide at the same time. That's insane. It's also just not agreat customer experience because we're shorthanded and then we have to redeploy like peoplefrom -- like that are working in sales, HR, legal, engineering, everyone.",negative,0.5812845230102539
140,"All sales online doesn't mean all stores are closed. It just means that when you buy a car,you always do it on your phone in the store or at home or anywhere. We willclose stores in locations where they are incredibly hard to find and the foot traffic of potentialbuyers is very low such that it does not support the cost of the store and the people in it. So I thinkit's just common sense. We certainly will continue to have stores, and we'll continue to addstores provided they are in locationswhere there is high foot traffic and for people that are in ourtarget market. The store is essentially like -- they're likeinformation centers, a place you can get a test drive and buy some Tesla merchandise, that kind ofthing.",negative,0.4789697825908661
141,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO, Director & Product ArchitectI think that would actually be counterproductive because people read too much into what occurredin a month. I mean, even at a quarterly basis, things can be lumpy. So the more granularitythat's provided, let's say, on a monthly level, the people would reach all sorts of conclusions thatdon't make sense. It's like -- literally like sales to a particular country, say overseas, are affected bywhen the ship arrives. And so if the ship arrive on the 31st of the month or the first of the nextmonth, this will make it look like something dramatic has happened. But actually the ship was just aday late. So people read -- that would increase the drama, not decrease it. So it's like it just ends up being lumpy, like if you'vecalculated like GDP of a country to offset the U.S., GDP on Sunday is extremely low, but GDP on aMonday is extremely high. It does not mean -- nothing has really changed. And we're filling the ship 100%...",negative,0.663792073726654
142,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO, Director & Product ArchitectI think we don't want to comment on the granularity of deposits. We're not playing up the Model Y because we're not -- it's not in production. So you can'treally read anything into Model Y orders at this point. The next level of U.S. credit phasing out July 1. We don't comment on future price changes unless you see it publicly. The last question was on customer deposits, it looks like it's essentially flat to maybe slightly down. Iunderstand there's probably some timing with deliveries that could have helped it towards the endof the quarter. But we would have thought it would have increased given the ModelY unveil.",negative,0.5092142820358276
143,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO, Director & Product ArchitectYou're really asking some super secret sauce questions here. Yes, I think we'll have an Investor Day like the Autonomy Day maybe later this year or early next just to goover the cell and battery technology and future strategy. I think that will be very informative, but wedo recognize the criticality of this. We don't [have the feeling of] being self-constrained at 400,000. That's not what we're saying. We're saying that we don't have the feeling that we're battery constrained at 100,000 vehicles a quarter in2Q.",neutral,0.48811694979667664
144,"Zachary Kirkhorn - Tesla, Inc. - CFOYes, this is Zach here. That guidance that we're targeting for the end of the year. Althoughinternally, we're working towards S and X non-GAAP gross margin achieving that sooner. Thebiggest lever there is actually 2 components. One is, as we increase volume back on our S andXproduction line, there's just a natural benefit there from the fixed cost absorption which will help us. And then the third piece which applies to S and. X, but also Model 3, is an increased take rate on our full. self-driving offering. And as that option becomes-- approaches sees us continually roll out more, we will be able to have more revenue on that.",positive,0.521428108215332
145,"The purchase obligation in the 10-K is basically for the entire contractwhich we have for Panasonic. It's not something that we need to hit, I mean, make the purchasestomorrow. So this is going to take a couple of years. So I guess the question is, doesthat $4.9 billion correlate to reaching that 35-gigawatt hour rate? And if you can't hit that because ofproduction constraints, does that adjust?Elon R. Musk - Tesla, Inc. - Co-Founder, CEO, Director & Product ArchitectGo ahead...Unidentified Company Representative -Yes, so this is (inaudible). So the purchase obligation is basicallyfor the entirecontractwhich wehave for Panasonic, which we have.",neutral,0.5655653476715088
146,"Elon R. Musk: Our goal, as we've been very clear about from beginning of the company, is to make ourcars as affordable as possible. And we thought it was important to offer the $35,000 Model 3 andthen to create a sort of bundled package for the Model 3 with the increased range. And I think the $39,000 --$39,500 Model 3 is just really nailed the sweet spot and we're seeing consumer responseaccordingly. And as a follow-up, you're still targeting the China facility ramp by the end of the year. Are you stillconfident in the 3,000 per week? And do you have a battery supplier yet that's getting pretty close tothat point?",positive,0.5673871636390686
147,"We have 99% of things in good shape, but 1% is missing is what can make a car. And so we're obviously discussing itor getting updates, so 7 days a week so the -- in that Gigafactory e-mail. So in terms of execution,it's outstanding but, of course, the production goes as fast as the slowest item. That's what it looks like to be a case right now. If it's not at the end, it will be shortlythereafter. And then we expect to have multiple sales suppliers for Shanghai Giga. And we look forward to talking to you in the next quarter.",positive,0.47099968791007996
148,"Elon Musk, Zachary Kirkhorn and a number of other executives will discuss Tesla's Q4 2020 Financial Results and Q&A Webcast. During this call, we will discuss our business outlook and make forward-looking statements. Please be advised that today's conference is being recorded. I would now like to hand the conference over to your speaker, Mr. Martin Viecha, Senior Director of Investor Relations. Please go ahead, sir. The call is being webcast on Tesla's website at http://www.telsa.com/investor-relations/q4-2020-financial-results-and-q&A-webcast.",neutral,0.8414389491081238
149,"We built a Model Y factory in China from start to finish in 1 year. We're also building Giga Berlinand Giga Texas, which we expect to start production later this year. And lastly, we built a cell -- abattery cell factory in the Bay Area. And so Model S will be delivered in February andModel X a little later. For the Model S Plaid, we're actually in production now and we'll bedelivering next month. So this is a tri-motor Model S with a completely new interior. There are actually a lot of great thingsabout this. But it's really a tremendous improvementover the prior version. This is faster, to be clear, than any car. And like I said, we'll start delivering it in a matter of weeks.",positive,0.8706645369529724
150,"Tesla will be raising the price of Model S forthese new models of -- the old model -- the new model will be $10,000 more. So yes, wethink it's probably the best car of any kind at any price available in the world today. We've made massive progress on Full Self-Driving. Irecommend watching the videos of our public beta. So we've got, I think, almost 1,000 people inthe beta at this point. And with each successful release of the beta FSD software, it just gets -- it'sreally improving rapidly. So -- and this is -- basically, I'm highly confident the car will be able to drive itselfwith reliability in excess of human this year. This is a very big deal.",positive,0.8570109009742737
